,region,Date,Positive_Rate
116,nKC,2020-05-27,58.366428571428685
117,nKC,2020-05-28,57.382857142857254
118,nKC,2020-05-29,53.19785714285725
119,nKC,2020-05-30,52.73785714285726
120,nKC,2020-05-31,52.78428571428583
121,nKC,2020-06-01,52.0407142857144
122,nKC,2020-06-02,53.632857142857254
123,nKC,2020-06-03,50.79857142857154
124,nKC,2020-06-04,49.46285714285726
125,nKC,2020-06-05,47.80857142857154
126,nKC,2020-06-06,49.5107142857144
127,nKC,2020-06-07,48.68214285714297
128,nKC,2020-06-08,53.59928571428583
129,nKC,2020-06-09,50.273571428571536
130,nKC,2020-06-10,52.83214285714296
131,nKC,2020-06-11,52.129285714285814
132,nKC,2020-06-12,53.970714285714394
133,nKC,2020-06-13,54.98357142857153
134,nKC,2020-06-14,56.315000000000104
135,nKC,2020-06-15,59.2800000000001
136,nKC,2020-06-16,64.10785714285724
137,nKC,2020-06-17,68.70000000000012
138,nKC,2020-06-18,75.47928571428581
139,nKC,2020-06-19,81.45928571428581
140,nKC,2020-06-20,85.01357142857152
141,nKC,2020-06-21,89.34714285714297
142,nKC,2020-06-22,101.57000000000009
143,nKC,2020-06-23,113.1957142857144
144,nKC,2020-06-24,124.20928571428583
145,nKC,2020-06-25,135.92857142857153
146,nKC,2020-06-26,158.9800000000001
147,nKC,2020-06-27,172.9092857142858
148,nKC,2020-06-28,177.15571428571437
149,nKC,2020-06-29,211.0592857142858
150,nKC,2020-06-30,228.51142857142867
151,nKC,2020-07-01,248.89428571428581
152,nKC,2020-07-02,270.2164285714287
153,nKC,2020-07-03,283.15428571428583
154,nKC,2020-07-04,281.6407142857144
155,nKC,2020-07-05,282.44642857142867
156,nKC,2020-07-06,282.35857142857157
157,nKC,2020-07-07,288.10500000000013
158,nKC,2020-07-08,292.5528571428573
159,nKC,2020-07-09,301.7578571428573
160,nKC,2020-07-10,291.0364285714287
161,nKC,2020-07-11,283.83000000000015
162,nKC,2020-07-12,284.2042857142859
163,nKC,2020-07-13,266.96571428571445
164,nKC,2020-07-14,268.3735714285716
165,nKC,2020-07-15,264.01500000000016
166,nKC,2020-07-16,252.02642857142868
167,nKC,2020-07-17,246.91214285714298
168,nKC,2020-07-18,255.10785714285728
169,nKC,2020-07-19,257.7928571428573
170,nKC,2020-07-20,257.6742857142859
171,nKC,2020-07-21,262.14642857142877
172,nKC,2020-07-22,256.8242857142859
173,nKC,2020-07-23,247.56071428571448
174,nKC,2020-07-24,246.71571428571448
175,nKC,2020-07-25,245.8242857142859
176,nKC,2020-07-26,244.68142857142877
177,nKC,2020-07-27,240.88285714285732
178,nKC,2020-07-28,237.78785714285732
179,nKC,2020-07-29,231.74714285714302
180,nKC,2020-07-30,230.76142857142872
181,nKC,2020-07-31,233.26785714285728
182,nKC,2020-08-01,229.65285714285727
183,nKC,2020-08-02,226.48857142857153
184,nKC,2020-08-03,226.0085714285715
185,nKC,2020-08-04,217.3300000000001
186,nKC,2020-08-05,220.4107142857144
187,nKC,2020-08-06,222.0142857142858
188,nKC,2020-08-07,229.07785714285723
189,nKC,2020-08-08,231.4992857142858
190,nKC,2020-08-09,232.09214285714293
191,nKC,2020-08-10,241.85071428571433
192,nKC,2020-08-11,227.67571428571432
193,nKC,2020-08-12,223.42285714285717
194,nKC,2020-08-13,223.89428571428576
195,nKC,2020-08-14,219.33428571428576
196,nKC,2020-08-15,220.73642857142863
197,nKC,2020-08-16,219.91571428571436
198,nKC,2020-08-17,217.9300000000001
199,nKC,2020-08-18,207.98285714285723
200,nKC,2020-08-19,202.9585714285715
201,nKC,2020-08-20,195.99642857142865
202,nKC,2020-08-21,182.8392857142858
203,nKC,2020-08-22,177.07142857142867
204,nKC,2020-08-23,174.6500000000001
205,nKC,2020-08-24,160.66214285714295
206,nKC,2020-08-25,166.75714285714298
207,nKC,2020-08-26,167.18500000000014
208,nKC,2020-08-27,162.17000000000013
209,nKC,2020-08-28,159.5564285714287
210,nKC,2020-08-29,158.3500000000001
211,nKC,2020-08-30,155.57928571428582
212,nKC,2020-08-31,151.84500000000008
213,nKC,2020-09-01,156.8250000000001
214,nKC,2020-09-02,151.14357142857153
215,nKC,2020-09-03,153.81428571428583
216,nKC,2020-09-04,148.8807142857144
217,nKC,2020-09-05,151.9785714285715
218,nKC,2020-09-06,150.34428571428583
219,nKC,2020-09-07,140.67285714285723
220,nKC,2020-09-08,136.73428571428582
221,nKC,2020-09-09,138.5350000000001
222,nKC,2020-09-10,140.68428571428583
223,nKC,2020-09-11,142.7000000000001
224,nKC,2020-09-12,138.8600000000001
225,nKC,2020-09-13,145.03000000000011
226,nKC,2020-09-14,146.8957142857144
227,nKC,2020-09-15,145.2757142857144
228,nKC,2020-09-16,150.12714285714296
229,nKC,2020-09-17,163.73428571428582
230,nKC,2020-09-18,167.657142857143
231,nKC,2020-09-19,163.45357142857156
232,nKC,2020-09-20,164.0707142857144
233,nKC,2020-09-21,175.44428571428583
234,nKC,2020-09-22,174.0864285714287
235,nKC,2020-09-23,167.37642857142873
236,nKC,2020-09-24,165.73785714285734
237,nKC,2020-09-25,163.0842857142859
238,nKC,2020-09-26,166.60571428571447
239,nKC,2020-09-27,162.73785714285737
240,nKC,2020-09-28,173.43642857142882
241,nKC,2020-09-29,185.80000000000024
242,nKC,2020-09-30,183.56285714285738
243,nKC,2020-10-01,175.64071428571452
244,nKC,2020-10-02,184.48214285714312
245,nKC,2020-10-03,193.2078571428574
246,nKC,2020-10-04,196.08428571428595
247,nKC,2020-10-05,202.11142857142883
248,nKC,2020-10-06,204.73571428571452
249,nKC,2020-10-07,215.4278571428574
250,nKC,2020-10-08,226.33357142857167
251,nKC,2020-10-09,230.95500000000024
252,nKC,2020-10-10,229.58428571428595
253,nKC,2020-10-11,235.36428571428593
254,nKC,2020-10-12,230.11214285714306
255,nKC,2020-10-13,222.59714285714307
256,nKC,2020-10-14,234.0500000000002
257,nKC,2020-10-15,239.8757142857145
258,nKC,2020-10-16,235.70428571428593
259,nKC,2020-10-17,232.08428571428593
260,nKC,2020-10-18,231.01500000000024
261,nKC,2020-10-19,231.1078571428574
262,nKC,2020-10-20,252.6771428571431
263,nKC,2020-10-21,251.26571428571455
264,nKC,2020-10-22,248.43000000000026
265,nKC,2020-10-23,252.56000000000023
266,nKC,2020-10-24,262.76928571428596
267,nKC,2020-10-25,261.24285714285736
268,nKC,2020-10-26,280.27857142857164
269,nKC,2020-10-27,296.30785714285736
270,nKC,2020-10-28,305.4571428571431
271,nKC,2020-10-29,323.3778571428574
272,nKC,2020-10-30,337.88142857142884
273,nKC,2020-10-31,352.1457142857145
274,nKC,2020-11-01,354.1292857142859
275,nKC,2020-11-02,388.6500000000002
276,nKC,2020-11-03,411.55642857142885
277,nKC,2020-11-04,462.6664285714288
278,nKC,2020-11-05,497.6414285714289
279,nKC,2020-11-06,541.3200000000003
280,nKC,2020-11-07,578.9950000000002
281,nKC,2020-11-08,582.1507142857146
282,nKC,2020-11-09,623.8757142857146
283,nKC,2020-11-10,665.8507142857145
284,nKC,2020-11-11,701.4057142857146
285,nKC,2020-11-12,728.1678571428574
286,nKC,2020-11-13,789.7407142857146
287,nKC,2020-11-14,843.4214285714288
288,nKC,2020-11-15,857.1671428571432
289,nKC,2020-11-16,898.9900000000001
290,nKC,2020-11-17,938.1692857142859
291,nKC,2020-11-18,952.3878571428573
292,nKC,2020-11-19,991.3042857142858
293,nKC,2020-11-20,1015.1935714285717
294,nKC,2020-11-21,1030.909285714286
295,nKC,2020-11-22,1047.814285714286
296,nKC,2020-11-23,1065.1378571428575
297,nKC,2020-11-24,1075.049285714286
298,nKC,2020-11-25,1092.0578571428575
299,nKC,2020-11-26,1031.3200000000004
300,nKC,2020-11-27,1022.4414285714289
301,nKC,2020-11-28,1015.2507142857146
302,nKC,2020-11-29,1011.5692857142859
303,nKC,2020-11-30,1046.4107142857144
304,nKC,2020-12-01,1040.5657142857146
305,nKC,2020-12-02,1033.229285714286
306,nKC,2020-12-03,1020.9421428571432
307,nKC,2020-12-04,1024.1485714285716
308,nKC,2020-12-05,1009.4014285714287
309,nKC,2020-12-06,998.4707142857144
310,nKC,2020-12-07,1028.2914285714287
311,nKC,2020-12-08,1024.2035714285716
312,nKC,2020-12-09,998.4814285714286
313,nKC,2020-12-10,1048.7492857142859
314,nKC,2020-12-11,1039.5135714285716
315,nKC,2020-12-12,1012.0328571428573
316,nKC,2020-12-13,1011.0000000000002
317,nKC,2020-12-14,949.2628571428575
318,nKC,2020-12-15,930.8464285714289
319,nKC,2020-12-16,921.4664285714288
320,nKC,2020-12-17,900.1185714285717
321,nKC,2020-12-18,866.914285714286
322,nKC,2020-12-19,853.6928571428574
323,nKC,2020-12-20,854.2528571428575
324,nKC,2020-12-21,811.906428571429
325,nKC,2020-12-22,788.5842857142862
326,nKC,2020-12-23,784.0678571428577
327,nKC,2020-12-24,755.1821428571435
328,nKC,2020-12-25,688.198571428572
329,nKC,2020-12-26,704.0814285714292
330,nKC,2020-12-27,708.7742857142863
331,nKC,2020-12-28,721.8721428571434
332,nKC,2020-12-29,725.8692857142863
333,nKC,2020-12-30,736.0664285714292
334,nKC,2020-12-31,748.8942857142864
335,nKC,2021-01-01,706.8857142857149
336,nKC,2021-01-02,733.7485714285721
337,nKC,2021-01-03,737.6457142857149
338,nKC,2021-01-04,768.3521428571433
339,nKC,2021-01-05,803.498571428572
340,nKC,2021-01-06,833.5100000000003
341,nKC,2021-01-07,883.486428571429
342,nKC,2021-01-08,944.7871428571433
343,nKC,2021-01-09,930.2142857142861
344,nKC,2021-01-10,927.5642857142863
345,nKC,2021-01-11,932.5285714285719
346,nKC,2021-01-12,914.4757142857148
347,nKC,2021-01-13,893.5350000000005
348,nKC,2021-01-14,864.8842857142862
349,nKC,2021-01-15,905.1007142857148
350,nKC,2021-01-16,868.9278571428576
351,nKC,2021-01-17,858.6807142857149
352,nKC,2021-01-18,783.8771428571434
353,nKC,2021-01-19,740.2250000000006
354,nKC,2021-01-20,699.0585714285722
355,nKC,2021-01-21,658.1200000000007
356,nKC,2021-01-22,630.5628571428578
357,nKC,2021-01-23,620.8164285714291
358,nKC,2021-01-24,614.6871428571433
359,nKC,2021-01-25,571.5742857142862
360,nKC,2021-01-26,549.8750000000006
361,nKC,2021-01-27,532.8757142857149
362,nKC,2021-01-28,521.5821428571435
363,nKC,2021-01-29,502.77785714285784
364,nKC,2021-01-30,501.72785714285783
365,nKC,2021-01-31,504.12500000000074
366,nKC,2021-02-01,503.7414285714293
367,nKC,2021-02-02,491.51500000000067
368,nKC,2021-02-03,478.7428571428578
369,nKC,2021-02-04,469.0492857142864
370,nKC,2021-02-05,451.145714285715
371,nKC,2021-02-06,435.390714285715
372,nKC,2021-02-07,430.25642857142924
373,nKC,2021-02-08,409.40071428571497
374,nKC,2021-02-09,396.2328571428579
375,nKC,2021-02-10,379.0435714285722
376,nKC,2021-02-11,364.6185714285722
377,nKC,2021-02-12,349.1114285714293
378,nKC,2021-02-13,318.8192857142864
379,nKC,2021-02-14,305.8192857142864
380,nKC,2021-02-15,287.4828571428579
381,nKC,2021-02-16,277.50642857142935
382,nKC,2021-02-17,264.41285714285794
383,nKC,2021-02-18,251.61214285714365
384,nKC,2021-02-19,244.49357142857224
385,nKC,2021-02-20,236.8507142857151
386,nKC,2021-02-21,238.6292857142865
387,nKC,2021-02-22,234.92785714285793
388,nKC,2021-02-23,228.12785714285795
389,nKC,2021-02-24,219.84714285714367
390,nKC,2021-02-25,219.90428571428654
391,nKC,2021-02-26,212.072857142858
392,nKC,2021-02-27,221.37000000000083
393,nKC,2021-02-28,226.29714285714368
394,nKC,2021-03-01,228.79857142857227
395,nKC,2021-03-02,224.79357142857228
396,nKC,2021-03-03,225.352857142858
397,nKC,2021-03-04,225.582857142858
398,nKC,2021-03-05,233.87857142857226
399,nKC,2021-03-06,236.1064285714294
400,nKC,2021-03-07,235.7314285714294
401,nKC,2021-03-08,236.89642857142942
402,nKC,2021-03-09,238.0792857142866
403,nKC,2021-03-10,252.387857142858
404,nKC,2021-03-11,251.15142857142948
405,nKC,2021-03-12,250.367857142858
406,nKC,2021-03-13,249.90500000000088
407,nKC,2021-03-14,248.4585714285723
408,nKC,2021-03-15,247.4642857142866
409,nKC,2021-03-16,242.69571428571516
410,nKC,2021-03-17,243.81500000000088
411,nKC,2021-03-18,247.75714285714372
412,nKC,2021-03-19,247.11428571428658
413,nKC,2021-03-20,246.51000000000087
414,nKC,2021-03-21,250.09000000000086
415,nKC,2021-03-22,264.3314285714294
416,nKC,2021-03-23,280.6800000000008
417,nKC,2021-03-24,292.0300000000008
418,nKC,2021-03-25,314.0864285714294
419,nKC,2021-03-26,342.4357142857151
420,nKC,2021-03-27,350.53428571428645
421,nKC,2021-03-28,358.2585714285722
422,nKC,2021-03-29,386.03000000000077
423,nKC,2021-03-30,409.58071428571503
424,nKC,2021-03-31,434.6535714285722
425,nKC,2021-04-01,451.4221428571436
426,nKC,2021-04-02,468.9935714285722
427,nKC,2021-04-03,486.8871428571436
428,nKC,2021-04-04,493.1764285714293
429,nKC,2021-04-05,509.0428571428579
430,nKC,2021-04-06,533.4700000000007
431,nKC,2021-04-07,536.6521428571435
432,nKC,2021-04-08,540.8335714285721
433,nKC,2021-04-09,541.3885714285722
434,nKC,2021-04-10,552.8242857142865
435,nKC,2021-04-11,556.6878571428579
436,nKC,2021-04-12,576.415714285715
437,nKC,2021-04-13,586.0371428571435
438,nKC,2021-04-14,589.7578571428578
439,nKC,2021-04-15,602.0642857142865
440,nKC,2021-04-16,596.8535714285723
441,nKC,2021-04-17,600.7571428571437
442,nKC,2021-04-18,594.9992857142864
443,nKC,2021-04-19,602.6485714285722
444,nKC,2021-04-20,592.8514285714292
445,nKC,2021-04-21,612.4314285714291
446,nKC,2021-04-22,615.3628571428578
447,nKC,2021-04-23,624.2778571428579
448,nKC,2021-04-24,618.6264285714293
449,nKC,2021-04-25,616.1557142857151
450,nKC,2021-04-26,602.9300000000009
451,nKC,2021-04-27,600.5442857142865
452,nKC,2021-04-28,595.5521428571436
453,nKC,2021-04-29,585.715714285715
454,nKC,2021-04-30,598.1078571428578
455,nKC,2021-05-01,595.7785714285721
456,nKC,2021-05-02,598.1778571428579
457,nKC,2021-05-03,588.0692857142866
458,nKC,2021-05-04,578.3821428571438
459,nKC,2021-05-05,545.5864285714295
460,nKC,2021-05-06,527.1414285714295
461,nKC,2021-05-07,507.69571428571527
462,nKC,2021-05-08,501.1821428571438
463,nKC,2021-05-09,495.3928571428581
464,nKC,2021-05-10,468.360000000001
465,nKC,2021-05-11,448.52071428571526
466,nKC,2021-05-12,428.83714285714376
467,nKC,2021-05-13,405.207857142858
468,nKC,2021-05-14,377.7971428571438
469,nKC,2021-05-15,358.92428571428667
470,nKC,2021-05-16,352.0421428571438
471,nKC,2021-05-17,322.1414285714295
472,nKC,2021-05-18,302.36071428571523
473,nKC,2021-05-19,290.79285714285805
474,nKC,2021-05-20,279.29000000000093
475,nKC,2021-05-21,259.60928571428667
476,nKC,2021-05-22,254.63071428571521
477,nKC,2021-05-23,253.3721428571438
478,nKC,2021-05-24,238.6764285714295
479,nKC,2021-05-25,226.92000000000093
480,nKC,2021-05-26,213.64642857142948
481,nKC,2021-05-27,206.96785714285807
482,nKC,2021-05-28,198.03071428571522
483,nKC,2021-05-29,189.36571428571523
484,nKC,2021-05-30,185.0457142857152
485,nKC,2021-05-31,166.79928571428664
486,nKC,2021-06-01,170.79357142857233
487,nKC,2021-06-02,164.45857142857236
488,nKC,2021-06-03,156.0207142857152
489,nKC,2021-06-04,150.9407142857152
490,nKC,2021-06-05,141.46214285714376
491,nKC,2021-06-06,136.32357142857236
492,nKC,2021-06-07,128.68714285714378
493,nKC,2021-06-08,121.73000000000093
494,nKC,2021-06-09,119.96357142857235
495,nKC,2021-06-10,116.46928571428664
496,nKC,2021-06-11,114.62428571428663
497,nKC,2021-06-12,113.58714285714377
498,nKC,2021-06-13,114.91714285714376
499,nKC,2021-06-14,124.08285714285805
500,nKC,2021-06-15,107.89000000000091
501,nKC,2021-06-16,100.82428571428662
502,nKC,2021-06-17,98.69428571428662
503,nKC,2021-06-18,98.88357142857235
504,nKC,2021-06-19,102.47785714285806
505,nKC,2021-06-20,104.06285714285805
506,nKC,2021-06-21,109.32857142857233
507,nKC,2021-06-22,105.4914285714295
508,nKC,2021-06-23,103.01500000000091
509,nKC,2021-06-24,106.82928571428663
510,nKC,2021-06-25,105.33857142857235
511,nKC,2021-06-26,105.53000000000092
512,nKC,2021-06-27,103.2514285714295
513,nKC,2021-06-28,96.84357142857235
514,nKC,2021-06-29,95.64214285714378
515,nKC,2021-06-30,99.38785714285807
516,nKC,2021-07-01,104.17785714285807
517,nKC,2021-07-02,109.15071428571521
518,nKC,2021-07-03,110.8864285714295
519,nKC,2021-07-04,110.37428571428664
520,nKC,2021-07-05,105.11500000000092
521,nKC,2021-07-06,121.05928571428662
522,nKC,2021-07-07,128.96285714285804
523,nKC,2021-07-08,134.25857142857234
524,nKC,2021-07-09,145.33071428571517
525,nKC,2021-07-10,152.20285714285802
526,nKC,2021-07-11,157.98142857142943
527,nKC,2021-07-12,170.68428571428657
528,nKC,2021-07-13,182.90357142857232
529,nKC,2021-07-14,200.69785714285803
530,nKC,2021-07-15,211.97214285714375
531,nKC,2021-07-16,217.55071428571517
532,nKC,2021-07-17,221.25000000000088
533,nKC,2021-07-18,225.77214285714373
534,nKC,2021-07-19,260.69857142857234
535,nKC,2021-07-20,269.9814285714295
536,nKC,2021-07-21,292.5821428571438
537,nKC,2021-07-22,316.7185714285724
538,nKC,2021-07-23,336.88142857142947
539,nKC,2021-07-24,363.35785714285805
540,nKC,2021-07-25,368.82642857142946
541,nKC,2021-07-26,404.0864285714294
542,nKC,2021-07-27,441.39642857142945
543,nKC,2021-07-28,460.0785714285723
544,nKC,2021-07-29,495.8214285714294
545,nKC,2021-07-30,534.0857142857151
546,nKC,2021-07-31,562.392857142858
547,nKC,2021-08-01,568.1985714285722
548,nKC,2021-08-02,612.3257142857152
549,nKC,2021-08-03,659.0671428571437
550,nKC,2021-08-04,721.4414285714295
551,nKC,2021-08-05,767.6442857142866
552,nKC,2021-08-06,811.390000000001
553,nKC,2021-08-07,838.2664285714294
554,nKC,2021-08-08,847.895000000001
555,nKC,2021-08-09,898.3764285714296
556,nKC,2021-08-10,938.5235714285726
557,nKC,2021-08-11,1001.8292857142868
558,nKC,2021-08-12,1024.6785714285725
559,nKC,2021-08-13,1030.6357142857153
560,nKC,2021-08-14,1040.0542857142868
561,nKC,2021-08-15,1046.9942857142867
562,nKC,2021-08-16,1061.290000000001
563,nKC,2021-08-17,1073.6971428571437
564,nKC,2021-08-18,1046.9842857142867
565,nKC,2021-08-19,1036.7464285714295
566,nKC,2021-08-20,1027.3871428571438
567,nKC,2021-08-21,1014.8571428571438
568,nKC,2021-08-22,1011.892857142858
569,nKC,2021-08-23,999.0914285714294
570,nKC,2021-08-24,999.4235714285722
571,nKC,2021-08-25,977.7492857142867
572,nKC,2021-08-26,979.9100000000009
573,nKC,2021-08-27,996.3450000000009
574,nKC,2021-08-28,998.4335714285723
575,nKC,2021-08-29,1002.3407142857151
576,nKC,2021-08-30,978.8000000000009
577,nKC,2021-08-31,971.7114285714295
578,nKC,2021-09-01,965.8457142857152
579,nKC,2021-09-02,956.4235714285724
580,nKC,2021-09-03,940.705000000001
581,nKC,2021-09-04,944.2271428571439
582,nKC,2021-09-05,950.0378571428581
583,nKC,2021-09-06,891.7057142857153
584,nKC,2021-09-07,891.9107142857152
585,nKC,2021-09-08,885.1378571428579
586,nKC,2021-09-09,906.4021428571438
587,nKC,2021-09-10,905.0421428571436
588,nKC,2021-09-11,890.0971428571437
589,nKC,2021-09-12,886.9292857142865
590,nKC,2021-09-13,905.4878571428579
591,nKC,2021-09-14,897.2364285714293
592,nKC,2021-09-15,887.1121428571435
593,nKC,2021-09-16,880.2657142857149
594,nKC,2021-09-17,877.7807142857148
595,nKC,2021-09-18,857.7521428571434
596,nKC,2021-09-19,849.4285714285721
597,nKC,2021-09-20,881.1735714285721
598,nKC,2021-09-21,849.2971428571436
599,nKC,2021-09-22,827.2264285714293
600,nKC,2021-09-23,781.1928571428579
601,nKC,2021-09-24,758.5178571428579
602,nKC,2021-09-25,765.5035714285722
603,nKC,2021-09-26,762.1350000000008
604,nKC,2021-09-27,753.8985714285722
605,nKC,2021-09-28,742.455714285715
606,nKC,2021-09-29,747.1807142857151
607,nKC,2021-09-30,744.4750000000007
608,nKC,2021-10-01,755.657857142858
609,nKC,2021-10-02,769.4914285714293
610,nKC,2021-10-03,776.150714285715
611,nKC,2021-10-04,785.528571428572
612,nKC,2021-10-05,767.3071428571435
613,nKC,2021-10-06,776.6250000000007
614,nKC,2021-10-07,773.4592857142864
615,nKC,2021-10-08,773.7192857142865
616,nKC,2021-10-09,772.6035714285721
617,nKC,2021-10-10,763.090714285715
618,nKC,2021-10-11,737.680714285715
619,nKC,2021-10-12,728.2921428571436
620,nKC,2021-10-13,807.2850000000008
621,nKC,2021-10-14,799.7157142857151
622,nKC,2021-10-15,791.5485714285722
623,nKC,2021-10-16,783.1342857142865
624,nKC,2021-10-17,772.0957142857151
625,nKC,2021-10-18,756.1935714285722
626,nKC,2021-10-19,761.8142857142865
627,nKC,2021-10-20,747.2114285714293
628,nKC,2021-10-21,746.3521428571436
629,nKC,2021-10-22,751.7050000000006
630,nKC,2021-10-23,737.8528571428578
631,nKC,2021-10-24,743.1050000000007
632,nKC,2021-10-25,762.9735714285722
633,nKC,2021-10-26,766.2714285714293
634,nKC,2021-10-27,693.7864285714293
635,nKC,2021-10-28,729.9314285714293
636,nKC,2021-10-29,716.4971428571436
637,nKC,2021-10-30,709.0092857142864
638,nKC,2021-10-31,707.5235714285722
639,nKC,2021-11-01,709.2100000000007
640,nKC,2021-11-02,724.9850000000007
641,nKC,2021-11-03,736.8792857142864
642,nKC,2021-11-04,744.2385714285722
643,nKC,2021-11-05,729.0707142857152
644,nKC,2021-11-06,732.9335714285723
645,nKC,2021-11-07,732.4157142857151
646,nKC,2021-11-08,707.645000000001
647,nKC,2021-11-09,685.9407142857152
648,nKC,2021-11-10,656.9857142857153
649,nKC,2021-11-11,603.855000000001
650,nKC,2021-11-12,608.6121428571438
651,nKC,2021-11-13,615.4621428571437
652,nKC,2021-11-14,615.1200000000009
653,nKC,2021-11-15,631.8550000000008
654,nKC,2021-11-16,609.107857142858
655,nKC,2021-11-17,582.6892857142866
656,nKC,2021-11-18,563.6264285714295
657,nKC,2021-11-19,560.8071428571437
658,nKC,2021-11-20,555.9300000000009
659,nKC,2021-11-21,553.6257142857152
660,nKC,2021-11-22,537.657857142858
661,nKC,2021-11-23,544.6592857142866
662,nKC,2021-11-24,542.005000000001
663,nKC,2021-11-25,514.4992857142868
664,nKC,2021-11-26,505.1578571428582
665,nKC,2021-11-27,510.9435714285725
666,nKC,2021-11-28,515.1542857142869
667,nKC,2021-11-29,497.43785714285826
668,nKC,2021-11-30,510.2778571428582
