Date	Hospitalizations_skc
2020-06-16	2.9285714285714284
2020-06-17	3.0
2020-06-18	3.0
2020-06-19	2.7857142857142856
2020-06-20	2.857142857142857
2020-06-21	2.9285714285714284
2020-06-22	2.9285714285714284
2020-06-23	3.0714285714285716
2020-06-24	2.857142857142857
2020-06-25	3.0714285714285716
2020-06-26	3.2142857142857144
2020-06-27	3.642857142857143
2020-06-28	3.9285714285714284
2020-06-29	3.5714285714285716
2020-06-30	3.5
2020-07-01	3.4285714285714284
2020-07-02	3.642857142857143
2020-07-03	3.7857142857142856
2020-07-04	3.7857142857142856
2020-07-05	3.7142857142857144
2020-07-06	3.857142857142857
2020-07-07	3.9285714285714284
2020-07-08	4.071428571428571
2020-07-09	4.142857142857143
2020-07-10	4.357142857142857
2020-07-11	4.285714285714286
2020-07-12	4.357142857142857
2020-07-13	4.642857142857143
2020-07-14	5.071428571428571
2020-07-15	5.428571428571429
2020-07-16	5.357142857142857
2020-07-17	5.5
2020-07-18	5.642857142857143
2020-07-19	6.0
2020-07-20	5.857142857142857
2020-07-21	5.642857142857143
2020-07-22	5.642857142857143
2020-07-23	5.5
2020-07-24	5.5
2020-07-25	5.214285714285714
2020-07-26	5.142857142857143
2020-07-27	5.071428571428571
2020-07-28	5.071428571428571
2020-07-29	5.214285714285714
2020-07-30	5.571428571428571
2020-07-31	5.785714285714286
2020-08-01	6.0
2020-08-02	5.714285714285714
2020-08-03	5.642857142857143
2020-08-04	6.142857142857143
2020-08-05	6.142857142857143
2020-08-06	6.142857142857143
2020-08-07	6.142857142857143
2020-08-08	6.142857142857143
2020-08-09	5.857142857142857
2020-08-10	5.928571428571429
2020-08-11	5.571428571428571
2020-08-12	5.428571428571429
2020-08-13	5.214285714285714
2020-08-14	4.928571428571429
2020-08-15	4.857142857142857
2020-08-16	4.785714285714286
2020-08-17	4.857142857142857
2020-08-18	4.642857142857143
2020-08-19	4.857142857142857
2020-08-20	5.285714285714286
2020-08-21	5.214285714285714
2020-08-22	5.0
2020-08-23	5.214285714285714
2020-08-24	5.357142857142857
2020-08-25	5.5
2020-08-26	5.214285714285714
2020-08-27	4.928571428571429
2020-08-28	4.642857142857143
2020-08-29	4.214285714285714
2020-08-30	4.142857142857143
2020-08-31	4.5
2020-09-01	4.428571428571429
2020-09-02	4.214285714285714
2020-09-03	3.7857142857142856
2020-09-04	3.857142857142857
2020-09-05	4.214285714285714
2020-09-06	4.071428571428571
2020-09-07	3.7142857142857144
2020-09-08	3.5
2020-09-09	3.5714285714285716
2020-09-10	3.642857142857143
2020-09-11	3.7857142857142856
2020-09-12	3.9285714285714284
2020-09-13	3.7857142857142856
2020-09-14	3.357142857142857
2020-09-15	3.142857142857143
2020-09-16	3.0714285714285716
2020-09-17	2.857142857142857
2020-09-18	2.642857142857143
2020-09-19	2.5
2020-09-20	2.4285714285714284
2020-09-21	2.857142857142857
2020-09-22	3.0
2020-09-23	2.9285714285714284
2020-09-24	3.2857142857142856
2020-09-25	3.4285714285714284
2020-09-26	3.2857142857142856
2020-09-27	3.4285714285714284
2020-09-28	3.357142857142857
2020-09-29	3.4285714285714284
2020-09-30	3.5
2020-10-01	3.857142857142857
2020-10-02	3.9285714285714284
2020-10-03	3.857142857142857
2020-10-04	4.071428571428571
2020-10-05	4.0
2020-10-06	4.5
2020-10-07	4.857142857142857
2020-10-08	4.714285714285714
2020-10-09	4.571428571428571
2020-10-10	5.071428571428571
2020-10-11	5.0
2020-10-12	5.071428571428571
2020-10-13	5.142857142857143
2020-10-14	5.428571428571429
2020-10-15	5.428571428571429
2020-10-16	5.785714285714286
2020-10-17	5.642857142857143
2020-10-18	5.428571428571429
2020-10-19	5.428571428571429
2020-10-20	5.214285714285714
2020-10-21	4.928571428571429
2020-10-22	5.0
2020-10-23	5.214285714285714
2020-10-24	4.642857142857143
2020-10-25	4.714285714285714
2020-10-26	4.714285714285714
2020-10-27	4.857142857142857
2020-10-28	4.5
2020-10-29	4.714285714285714
2020-10-30	4.571428571428571
2020-10-31	4.857142857142857
2020-11-01	5.071428571428571
2020-11-02	4.928571428571429
2020-11-03	5.071428571428571
2020-11-04	5.5
2020-11-05	5.785714285714286
2020-11-06	6.428571428571429
2020-11-07	7.5
2020-11-08	8.357142857142858
2020-11-09	9.428571428571429
2020-11-10	9.714285714285714
2020-11-11	10.428571428571429
2020-11-12	10.785714285714286
2020-11-13	11.642857142857142
2020-11-14	12.785714285714286
2020-11-15	13.428571428571429
2020-11-16	14.5
2020-11-17	14.857142857142858
2020-11-18	15.428571428571429
2020-11-19	16.0
2020-11-20	16.571428571428573
2020-11-21	16.785714285714285
2020-11-22	17.142857142857142
2020-11-23	17.785714285714285
2020-11-24	17.928571428571427
2020-11-25	18.071428571428573
2020-11-26	18.357142857142858
2020-11-27	18.214285714285715
2020-11-28	17.785714285714285
2020-11-29	18.0
2020-11-30	17.714285714285715
2020-12-01	18.071428571428573
2020-12-02	18.142857142857142
2020-12-03	17.928571428571427
2020-12-04	17.785714285714285
2020-12-05	17.285714285714285
2020-12-06	16.857142857142858
2020-12-07	16.5
2020-12-08	16.571428571428573
2020-12-09	17.214285714285715
2020-12-10	17.357142857142858
2020-12-11	17.714285714285715
2020-12-12	17.785714285714285
2020-12-13	17.928571428571427
2020-12-14	18.642857142857142
2020-12-15	18.928571428571427
2020-12-16	18.5
2020-12-17	18.357142857142858
2020-12-18	18.071428571428573
2020-12-19	18.0
2020-12-20	18.142857142857142
2020-12-21	18.285714285714285
2020-12-22	18.928571428571427
2020-12-23	18.142857142857142
2020-12-24	17.928571428571427
2020-12-25	17.857142857142858
2020-12-26	17.357142857142858
2020-12-27	17.071428571428573
2020-12-28	16.428571428571427
2020-12-29	15.571428571428571
2020-12-30	16.285714285714285
2020-12-31	16.857142857142858
2021-01-01	17.214285714285715
2021-01-02	17.714285714285715
2021-01-03	17.5
2021-01-04	17.071428571428573
2021-01-05	16.857142857142858
2021-01-06	16.928571428571427
2021-01-07	16.5
2021-01-08	16.642857142857142
2021-01-09	16.857142857142858
2021-01-10	17.0
2021-01-11	17.0
2021-01-12	17.428571428571427
2021-01-13	16.785714285714285
2021-01-14	16.285714285714285
2021-01-15	15.5
2021-01-16	14.714285714285714
2021-01-17	15.0
2021-01-18	14.071428571428571
2021-01-19	13.642857142857142
2021-01-20	13.571428571428571
2021-01-21	14.071428571428571
2021-01-22	13.142857142857142
2021-01-23	13.0
2021-01-24	12.214285714285714
2021-01-25	11.785714285714286
2021-01-26	10.857142857142858
2021-01-27	10.785714285714286
2021-01-28	10.642857142857142
2021-01-29	10.5
2021-01-30	11.142857142857142
2021-01-31	10.357142857142858
2021-02-01	10.714285714285714
2021-02-02	10.428571428571429
2021-02-03	10.142857142857142
2021-02-04	9.857142857142858
2021-02-05	9.857142857142858
2021-02-06	9.928571428571429
2021-02-07	9.928571428571429
2021-02-08	10.071428571428571
2021-02-09	10.357142857142858
2021-02-10	9.785714285714286
2021-02-11	9.285714285714286
2021-02-12	8.928571428571429
2021-02-13	8.285714285714286
2021-02-14	8.142857142857142
2021-02-15	7.714285714285714
2021-02-16	7.357142857142857
2021-02-17	7.0
2021-02-18	6.428571428571429
2021-02-19	6.214285714285714
2021-02-20	5.857142857142857
2021-02-21	6.071428571428571
2021-02-22	5.428571428571429
2021-02-23	4.857142857142857
2021-02-24	4.928571428571429
2021-02-25	4.642857142857143
2021-02-26	4.928571428571429
2021-02-27	4.714285714285714
2021-02-28	4.928571428571429
2021-03-01	5.214285714285714
2021-03-02	5.214285714285714
2021-03-03	5.428571428571429
2021-03-04	5.071428571428571
2021-03-05	4.928571428571429
2021-03-06	4.857142857142857
2021-03-07	4.428571428571429
2021-03-08	4.5
2021-03-09	4.857142857142857
2021-03-10	5.142857142857143
2021-03-11	5.214285714285714
2021-03-12	5.0
2021-03-13	4.928571428571429
2021-03-14	5.285714285714286
2021-03-15	5.142857142857143
2021-03-16	5.214285714285714
2021-03-17	5.071428571428571
2021-03-18	5.714285714285714
2021-03-19	6.214285714285714
2021-03-20	6.428571428571429
2021-03-21	6.642857142857143
2021-03-22	6.571428571428571
2021-03-23	6.785714285714286
2021-03-24	7.214285714285714
2021-03-25	7.642857142857143
2021-03-26	8.214285714285714
2021-03-27	8.428571428571429
2021-03-28	8.5
2021-03-29	8.5
2021-03-30	8.785714285714286
2021-03-31	9.285714285714286
2021-04-01	9.142857142857142
2021-04-02	9.071428571428571
2021-04-03	9.142857142857142
2021-04-04	9.0
2021-04-05	9.714285714285714
2021-04-06	10.071428571428571
2021-04-07	9.5
2021-04-08	9.571428571428571
2021-04-09	9.5
2021-04-10	9.857142857142858
2021-04-11	9.428571428571429
2021-04-12	10.0
2021-04-13	10.142857142857142
2021-04-14	10.071428571428571
2021-04-15	11.0
2021-04-16	11.785714285714286
2021-04-17	12.071428571428571
2021-04-18	12.428571428571429
2021-04-19	12.285714285714286
2021-04-20	12.071428571428571
2021-04-21	12.5
2021-04-22	13.142857142857142
2021-04-23	13.285714285714286
2021-04-24	13.5
2021-04-25	14.071428571428571
2021-04-26	14.142857142857142
2021-04-27	14.357142857142858
2021-04-28	14.785714285714286
2021-04-29	13.857142857142858
2021-04-30	13.571428571428571
2021-05-01	13.142857142857142
2021-05-02	12.714285714285714
2021-05-03	12.571428571428571
2021-05-04	13.0
2021-05-05	12.857142857142858
2021-05-06	12.285714285714286
2021-05-07	11.928571428571429
2021-05-08	11.785714285714286
2021-05-09	11.571428571428571
2021-05-10	10.857142857142858
2021-05-11	10.714285714285714
2021-05-12	10.5
2021-05-13	10.428571428571429
2021-05-14	10.0
2021-05-15	10.142857142857142
2021-05-16	10.214285714285714
2021-05-17	10.071428571428571
2021-05-18	9.571428571428571
2021-05-19	9.5
2021-05-20	9.357142857142858
2021-05-21	9.357142857142858
2021-05-22	8.928571428571429
2021-05-23	8.714285714285714
2021-05-24	8.857142857142858
2021-05-25	8.428571428571429
2021-05-26	7.785714285714286
2021-05-27	7.857142857142857
2021-05-28	7.5
2021-05-29	7.0
2021-05-30	7.571428571428571
2021-05-31	7.285714285714286
2021-06-01	7.0
2021-06-02	6.642857142857143
2021-06-03	6.428571428571429
2021-06-04	6.0
2021-06-05	6.0
2021-06-06	5.642857142857143
2021-06-07	5.357142857142857
2021-06-08	5.357142857142857
2021-06-09	5.428571428571429
2021-06-10	5.071428571428571
2021-06-11	4.857142857142857
2021-06-12	5.0
2021-06-13	4.357142857142857
2021-06-14	4.214285714285714
2021-06-15	3.9285714285714284
2021-06-16	3.7142857142857144
2021-06-17	3.5
2021-06-18	3.5714285714285716
2021-06-19	3.5
2021-06-20	3.357142857142857
2021-06-21	3.5714285714285716
2021-06-22	3.5714285714285716
2021-06-23	3.4285714285714284
2021-06-24	3.5714285714285716
2021-06-25	3.5714285714285716
2021-06-26	3.5
2021-06-27	3.2857142857142856
2021-06-28	3.2857142857142856
2021-06-29	3.357142857142857
2021-06-30	3.5
2021-07-01	3.4285714285714284
2021-07-02	3.142857142857143
2021-07-03	3.0
2021-07-04	3.2142857142857144
2021-07-05	2.857142857142857
2021-07-06	2.5
2021-07-07	2.2857142857142856
2021-07-08	2.2857142857142856
2021-07-09	2.5
2021-07-10	2.4285714285714284
2021-07-11	2.642857142857143
2021-07-12	2.9285714285714284
2021-07-13	2.9285714285714284
2021-07-14	3.0714285714285716
2021-07-15	3.357142857142857
2021-07-16	3.642857142857143
2021-07-17	3.642857142857143
2021-07-18	3.5
2021-07-19	3.7142857142857144
2021-07-20	4.071428571428571
2021-07-21	3.9285714285714284
2021-07-22	4.0
2021-07-23	3.9285714285714284
2021-07-24	4.142857142857143
2021-07-25	4.285714285714286
2021-07-26	4.357142857142857
2021-07-27	4.714285714285714
2021-07-28	5.285714285714286
2021-07-29	5.428571428571429
2021-07-30	5.5
2021-07-31	6.142857142857143
2021-08-01	6.357142857142857
2021-08-02	6.714285714285714
2021-08-03	7.642857142857143
2021-08-04	8.642857142857142
2021-08-05	8.642857142857142
2021-08-06	9.357142857142858
2021-08-07	10.285714285714286
2021-08-08	11.214285714285714
2021-08-09	12.142857142857142
2021-08-10	12.142857142857142
2021-08-11	12.571428571428571
2021-08-12	13.428571428571429
2021-08-13	15.0
2021-08-14	15.071428571428571
2021-08-15	16.0
2021-08-16	16.357142857142858
2021-08-17	16.428571428571427
2021-08-18	16.714285714285715
2021-08-19	17.714285714285715
2021-08-20	18.0
2021-08-21	17.428571428571427
2021-08-22	17.642857142857142
2021-08-23	18.071428571428573
2021-08-24	18.357142857142858
2021-08-25	18.0
2021-08-26	17.857142857142858
2021-08-27	18.071428571428573
2021-08-28	18.642857142857142
2021-08-29	18.5
2021-08-30	18.428571428571427
2021-08-31	17.928571428571427
2021-09-01	17.928571428571427
2021-09-02	17.285714285714285
2021-09-03	17.071428571428573
2021-09-04	17.142857142857142
2021-09-05	16.857142857142858
2021-09-06	16.071428571428573
2021-09-07	16.357142857142858
2021-09-08	16.428571428571427
2021-09-09	16.428571428571427
2021-09-10	15.214285714285714
2021-09-11	14.714285714285714
2021-09-12	14.428571428571429
2021-09-13	14.428571428571429
2021-09-14	14.357142857142858
2021-09-15	14.0
2021-09-16	14.142857142857142
2021-09-17	13.714285714285714
2021-09-18	13.928571428571429
2021-09-19	13.428571428571429
2021-09-20	13.214285714285714
2021-09-21	12.928571428571429
2021-09-22	12.285714285714286
2021-09-23	11.214285714285714
2021-09-24	11.285714285714286
2021-09-25	11.071428571428571
2021-09-26	11.0
2021-09-27	10.928571428571429
2021-09-28	10.785714285714286
2021-09-29	10.214285714285714
2021-09-30	10.214285714285714
2021-10-01	10.214285714285714
2021-10-02	9.642857142857142
2021-10-03	9.071428571428571
2021-10-04	8.785714285714286
2021-10-05	8.642857142857142
2021-10-06	8.928571428571429
2021-10-07	9.357142857142858
2021-10-08	8.928571428571429
2021-10-09	9.428571428571429
2021-10-10	8.714285714285714
2021-10-11	8.5
2021-10-12	8.5
2021-10-13	8.571428571428571
2021-10-14	8.357142857142858
2021-10-15	8.357142857142858
2021-10-16	8.642857142857142
2021-10-17	8.928571428571429
2021-10-18	9.214285714285714
2021-10-19	9.214285714285714
2021-10-20	9.071428571428571
2021-10-21	9.071428571428571
2021-10-22	9.357142857142858
2021-10-23	8.5
2021-10-24	9.0
2021-10-25	9.0
2021-10-26	8.928571428571429
2021-10-27	9.428571428571429
2021-10-28	9.285714285714286
2021-10-29	9.142857142857142
2021-10-30	9.0
2021-10-31	8.785714285714286
2021-11-01	8.571428571428571
2021-11-02	8.571428571428571
2021-11-03	8.5
2021-11-04	8.357142857142858
2021-11-05	8.285714285714286
2021-11-06	8.428571428571429
2021-11-07	8.285714285714286
2021-11-08	8.785714285714286
2021-11-09	8.642857142857142
2021-11-10	8.571428571428571
2021-11-11	8.714285714285714
2021-11-12	9.357142857142858
2021-11-13	9.071428571428571
2021-11-14	9.142857142857142
2021-11-15	8.928571428571429
2021-11-16	8.785714285714286
2021-11-17	8.5
2021-11-18	8.571428571428571
2021-11-19	8.5
2021-11-20	8.214285714285714
2021-11-21	8.142857142857142
2021-11-22	7.428571428571429
2021-11-23	7.285714285714286
2021-11-24	7.071428571428571
2021-11-25	6.642857142857143
2021-11-26	5.642857142857143
2021-11-27	5.857142857142857
2021-11-28	5.857142857142857
2021-11-29	5.785714285714286
2021-11-30	5.571428571428571
2021-12-01	5.571428571428571
2021-12-02	5.428571428571429
2021-12-03	5.142857142857143
2021-12-04	5.142857142857143
2021-12-05	5.214285714285714
2021-12-06	5.357142857142857
2021-12-07	5.642857142857143
2021-12-08	5.428571428571429
2021-12-09	5.428571428571429
2021-12-10	5.642857142857143
2021-12-11	5.285714285714286
2021-12-12	5.285714285714286
2021-12-13	5.357142857142857
2021-12-14	5.857142857142857
2021-12-15	6.0
2021-12-16	6.142857142857143
2021-12-17	6.214285714285714
2021-12-18	6.5
2021-12-19	6.785714285714286
2021-12-20	6.642857142857143
2021-12-21	6.857142857142857
2021-12-22	7.285714285714286
2021-12-23	7.857142857142857
2021-12-24	8.5
2021-12-25	9.142857142857142
2021-12-26	9.571428571428571
2021-12-27	10.285714285714286
2021-12-28	10.428571428571429
2021-12-29	11.214285714285714
2021-12-30	12.428571428571429
2021-12-31	13.928571428571429
2022-01-01	15.142857142857142
2022-01-02	16.214285714285715
2022-01-03	17.928571428571427
2022-01-04	19.428571428571427
2022-01-05	21.357142857142858
2022-01-06	23.214285714285715
2022-01-07	24.928571428571427
2022-01-08	26.0
2022-01-09	27.857142857142858
2022-01-10	29.214285714285715
2022-01-11	31.071428571428573
2022-01-12	32.07142857142857
2022-01-13	33.0
2022-01-14	33.357142857142854
2022-01-15	32.857142857142854
2022-01-16	33.285714285714285
2022-01-17	33.92857142857143
2022-01-18	34.5
2022-01-19	33.92857142857143
2022-01-20	33.785714285714285
2022-01-21	32.57142857142857
2022-01-22	31.857142857142858
2022-01-23	30.571428571428573
2022-01-24	30.071428571428573
2022-01-25	29.214285714285715
2022-01-26	28.642857142857142
2022-01-27	27.642857142857142
2022-01-28	27.142857142857142
2022-01-29	27.285714285714285
2022-01-30	25.857142857142858
2022-01-31	25.0
2022-02-01	23.428571428571427
2022-02-02	22.571428571428573
2022-02-03	20.785714285714285
2022-02-04	20.428571428571427
2022-02-05	19.785714285714285
2022-02-06	18.928571428571427
2022-02-07	17.928571428571427
2022-02-08	16.5
2022-02-09	15.357142857142858
2022-02-10	14.142857142857142
2022-02-11	12.785714285714286
2022-02-12	12.0
2022-02-13	11.642857142857142
2022-02-14	10.142857142857142
2022-02-15	9.142857142857142
2022-02-16	8.142857142857142
2022-02-17	7.714285714285714
2022-02-18	7.142857142857143
2022-02-19	6.928571428571429
2022-02-20	7.0
2022-02-21	6.428571428571429
2022-02-22	6.285714285714286
2022-02-23	6.214285714285714
2022-02-24	6.214285714285714
2022-02-25	6.142857142857143
2022-02-26	6.214285714285714
2022-02-27	6.071428571428571
2022-02-28	5.928571428571429
2022-03-01	5.928571428571429
2022-03-02	5.714285714285714
2022-03-03	5.571428571428571
2022-03-04	5.214285714285714
2022-03-05	5.357142857142857
2022-03-06	5.071428571428571
2022-03-07	4.785714285714286
2022-03-08	4.571428571428571
2022-03-09	4.5
2022-03-10	4.214285714285714
2022-03-11	4.0
2022-03-12	3.5
2022-03-13	3.7142857142857144
2022-03-14	3.5
2022-03-15	3.2142857142857144
2022-03-16	3.0714285714285716
2022-03-17	2.9285714285714284
2022-03-18	2.857142857142857
2022-03-19	2.7142857142857144
2022-03-20	2.7142857142857144
2022-03-21	2.857142857142857
2022-03-22	3.0
2022-03-23	2.857142857142857
2022-03-24	3.142857142857143
2022-03-25	3.2142857142857144
2022-03-26	3.0714285714285716
2022-03-27	2.5714285714285716
