,PUMA,Date,Positive_Rate
72,11601,2020-04-13,10.777142857142854
73,11601,2020-04-14,10.349285714285712
74,11601,2020-04-15,9.099285714285712
75,11601,2020-04-16,8.386428571428569
76,11601,2020-04-17,7.642142857142856
77,11601,2020-04-18,6.9242857142857135
78,11601,2020-04-19,6.9242857142857135
79,11601,2020-04-20,6.872857142857142
80,11601,2020-04-21,5.4985714285714264
81,11601,2020-04-22,4.914999999999998
82,11601,2020-04-23,4.887142857142855
83,11601,2020-04-24,4.464285714285713
84,11601,2020-04-25,4.730714285714284
85,11601,2020-04-26,4.730714285714284
86,11601,2020-04-27,4.068571428571427
87,11601,2020-04-28,3.990714285714284
88,11601,2020-04-29,4.045714285714284
89,11601,2020-04-30,3.407142857142855
90,11601,2020-05-01,4.336428571428569
91,11601,2020-05-02,4.336428571428569
92,11601,2020-05-03,4.547857142857141
93,11601,2020-05-04,4.387857142857141
94,11601,2020-05-05,3.9885714285714258
95,11601,2020-05-06,3.9885714285714258
96,11601,2020-05-07,3.8828571428571403
97,11601,2020-05-08,4.439285714285712
98,11601,2020-05-09,4.5178571428571415
99,11601,2020-05-10,4.968571428571427
100,11601,2020-05-11,4.834999999999998
101,11601,2020-05-12,4.701428571428569
102,11601,2020-05-13,4.646428571428568
103,11601,2020-05-14,4.8578571428571395
104,11601,2020-05-15,3.794999999999996
105,11601,2020-05-16,3.794999999999996
106,11601,2020-05-17,3.5835714285714246
107,11601,2020-05-18,2.9992857142857106
108,11601,2020-05-19,2.9992857142857106
109,11601,2020-05-20,2.626428571428568
110,11601,2020-05-21,2.387142857142853
111,11601,2020-05-22,1.6971428571428533
112,11601,2020-05-23,1.352142857142853
113,11601,2020-05-24,0.9014285714285674
114,11601,2020-05-25,0.9014285714285674
115,11601,2020-05-26,0.689999999999996
116,11601,2020-05-27,0.8514285714285675
117,11601,2020-05-28,0.5064285714285675
118,11601,2020-05-29,1.1185714285714246
119,11601,2020-05-30,1.1185714285714246
120,11601,2020-05-31,1.1185714285714246
121,11601,2020-06-01,1.1185714285714246
122,11601,2020-06-02,0.9849999999999961
123,11601,2020-06-03,0.9849999999999961
124,11601,2020-06-04,1.3299999999999963
125,11601,2020-06-05,1.5692857142857106
126,11601,2020-06-06,1.5692857142857106
127,11601,2020-06-07,1.5692857142857106
128,11601,2020-06-08,1.9142857142857106
129,11601,2020-06-09,2.125714285714282
130,11601,2020-06-10,2.203571428571425
131,11601,2020-06-11,2.203571428571425
132,11601,2020-06-12,1.7249999999999963
133,11601,2020-06-13,1.7249999999999963
134,11601,2020-06-14,1.7249999999999963
135,11601,2020-06-15,2.0978571428571393
136,11601,2020-06-16,2.8699999999999966
137,11601,2020-06-17,3.003571428571425
138,11601,2020-06-18,2.658571428571425
139,11601,2020-06-19,2.9249999999999963
140,11601,2020-06-20,2.9249999999999963
141,11601,2020-06-21,3.1642857142857106
142,11601,2020-06-22,3.614999999999996
143,11601,2020-06-23,4.227142857142853
144,11601,2020-06-24,4.360714285714282
145,11601,2020-06-25,4.360714285714282
146,11601,2020-06-26,5.450714285714282
147,11601,2020-06-27,6.884999999999996
148,11601,2020-06-28,7.12428571428571
149,11601,2020-06-29,9.11928571428571
150,11601,2020-06-30,11.076428571428567
151,11601,2020-07-01,13.12285714285714
152,11601,2020-07-02,13.46785714285714
153,11601,2020-07-03,13.46785714285714
154,11601,2020-07-04,13.679285714285712
155,11601,2020-07-05,13.439999999999998
156,11601,2020-07-06,14.156428571428572
157,11601,2020-07-07,14.100714285714286
158,11601,2020-07-08,14.389999999999999
159,11601,2020-07-09,16.08642857142857
160,11601,2020-07-10,15.395714285714286
161,11601,2020-07-11,14.650714285714287
162,11601,2020-07-12,14.677857142857144
163,11601,2020-07-13,13.477142857142857
164,11601,2020-07-14,11.837857142857143
165,11601,2020-07-15,9.897142857142855
166,11601,2020-07-16,11.037142857142854
167,11601,2020-07-17,11.00928571428571
168,11601,2020-07-18,11.197857142857137
169,11601,2020-07-19,11.197857142857137
170,11601,2020-07-20,10.641428571428564
171,11601,2020-07-21,11.040714285714278
172,11601,2020-07-22,11.202142857142851
173,11601,2020-07-23,11.173571428571423
174,11601,2020-07-24,11.013571428571423
175,11601,2020-07-25,10.669285714285708
176,11601,2020-07-26,10.536428571428567
177,11601,2020-07-27,10.669999999999996
178,11601,2020-07-28,10.164285714285711
179,11601,2020-07-29,10.29785714285714
180,11601,2020-07-30,9.636428571428569
181,11601,2020-07-31,9.903571428571427
182,11601,2020-08-01,9.742857142857142
183,11601,2020-08-02,9.876428571428571
184,11601,2020-08-03,10.221428571428572
185,11601,2020-08-04,9.477142857142855
186,11601,2020-08-05,9.614285714285712
187,11601,2020-08-06,8.742142857142854
188,11601,2020-08-07,9.137142857142853
189,11601,2020-08-08,9.058571428571424
190,11601,2020-08-09,9.058571428571424
191,11601,2020-08-10,8.263571428571424
192,11601,2020-08-11,8.579999999999997
193,11601,2020-08-12,9.029999999999998
194,11601,2020-08-13,8.445714285714283
195,11601,2020-08-14,8.977857142857138
196,11601,2020-08-15,8.949999999999998
197,11601,2020-08-16,8.816428571428569
198,11601,2020-08-17,9.049999999999995
199,11601,2020-08-18,8.627142857142852
200,11601,2020-08-19,7.932857142857138
201,11601,2020-08-20,7.3764285714285664
202,11601,2020-08-21,7.22071428571428
203,11601,2020-08-22,7.377142857142851
204,11601,2020-08-23,7.616428571428565
205,11601,2020-08-24,7.588571428571422
206,11601,2020-08-25,7.060714285714279
207,11601,2020-08-26,6.371428571428566
208,11601,2020-08-27,6.504999999999995
209,11601,2020-08-28,5.361428571428567
210,11601,2020-08-29,5.7342857142857095
211,11601,2020-08-30,5.7342857142857095
212,11601,2020-08-31,4.544999999999995
213,11601,2020-09-01,4.7564285714285655
214,11601,2020-09-02,4.489999999999994
215,11601,2020-09-03,4.489999999999993
216,11601,2020-09-04,3.877857142857136
217,11601,2020-09-05,3.5885714285714214
218,11601,2020-09-06,3.2157142857142786
219,11601,2020-09-07,2.7378571428571363
220,11601,2020-09-08,2.815714285714279
221,11601,2020-09-09,3.399285714285708
222,11601,2020-09-10,4.037857142857137
223,11601,2020-09-11,4.46071428571428
224,11601,2020-09-12,3.876428571428566
225,11601,2020-09-13,3.876428571428566
226,11601,2020-09-14,3.982142857142852
227,11601,2020-09-15,4.11571428571428
228,11601,2020-09-16,4.488571428571423
229,11601,2020-09-17,4.938571428571423
230,11601,2020-09-18,5.710714285714281
231,11601,2020-09-19,5.816428571428566
232,11601,2020-09-20,5.816428571428566
233,11601,2020-09-21,6.505714285714281
234,11601,2020-09-22,7.139999999999994
235,11601,2020-09-23,6.84571428571428
236,11601,2020-09-24,6.707857142857137
237,11601,2020-09-25,6.362857142857137
238,11601,2020-09-26,6.574285714285708
239,11601,2020-09-27,6.574285714285708
240,11601,2020-09-28,7.714285714285707
241,11601,2020-09-29,7.74214285714285
242,11601,2020-09-30,7.636428571428565
243,11601,2020-10-01,7.63714285714285
244,11601,2020-10-02,7.899999999999992
245,11601,2020-10-03,8.75071428571428
246,11601,2020-10-04,8.884285714285708
247,11601,2020-10-05,9.39071428571428
248,11601,2020-10-06,8.994999999999994
249,11601,2020-10-07,9.822142857142852
250,11601,2020-10-08,9.293571428571425
251,11601,2020-10-09,9.716428571428567
252,11601,2020-10-10,9.74428571428571
253,11601,2020-10-11,9.74428571428571
254,11601,2020-10-12,8.631428571428566
255,11601,2020-10-13,8.258571428571424
256,11601,2020-10-14,9.265714285714282
257,11601,2020-10-15,9.320714285714283
258,11601,2020-10-16,9.482142857142852
259,11601,2020-10-17,8.631428571428566
260,11601,2020-10-18,8.631428571428566
261,11601,2020-10-19,8.819999999999995
262,11601,2020-10-20,9.48214285714285
263,11601,2020-10-21,9.666428571428566
264,11601,2020-10-22,10.571428571428566
265,11601,2020-10-23,11.237857142857138
266,11601,2020-10-24,11.84928571428571
267,11601,2020-10-25,12.249285714285708
268,11601,2020-10-26,12.727857142857138
269,11601,2020-10-27,13.839999999999995
270,11601,2020-10-28,13.577142857142851
271,11601,2020-10-29,14.294285714285708
272,11601,2020-10-30,14.742857142857137
273,11601,2020-10-31,15.275714285714281
274,11601,2020-11-01,15.726428571428567
275,11601,2020-11-02,18.143571428571423
276,11601,2020-11-03,18.75928571428571
277,11601,2020-11-04,20.672142857142855
278,11601,2020-11-05,21.97357142857143
279,11601,2020-11-06,22.111428571428572
280,11601,2020-11-07,23.463571428571424
281,11601,2020-11-08,24.57642857142857
282,11601,2020-11-09,27.522142857142853
283,11601,2020-11-10,29.22785714285714
284,11601,2020-11-11,32.04
285,11601,2020-11-12,35.06428571428571
286,11601,2020-11-13,36.55428571428571
287,11601,2020-11-14,39.284285714285716
288,11601,2020-11-15,39.49571428571429
289,11601,2020-11-16,39.00857142857143
290,11601,2020-11-17,41.104285714285716
291,11601,2020-11-18,44.09928571428571
292,11601,2020-11-19,44.894285714285715
293,11601,2020-11-20,48.365
294,11601,2020-11-21,51.395714285714284
295,11601,2020-11-22,52.26857142857143
296,11601,2020-11-23,54.47571428571428
297,11601,2020-11-24,55.29785714285714
298,11601,2020-11-25,56.199285714285715
299,11601,2020-11-26,52.74785714285714
300,11601,2020-11-27,54.048571428571435
301,11601,2020-11-28,53.494285714285716
302,11601,2020-11-29,52.91000000000001
303,11601,2020-11-30,54.7707142857143
304,11601,2020-12-01,56.412142857142875
305,11601,2020-12-02,54.44928571428573
306,11601,2020-12-03,56.01214285714287
307,11601,2020-12-04,54.52714285714286
308,11601,2020-12-05,51.81214285714287
309,11601,2020-12-06,50.01071428571429
310,11601,2020-12-07,50.16285714285715
311,11601,2020-12-08,50.265
312,11601,2020-12-09,49.28000000000001
313,11601,2020-12-10,50.980000000000004
314,11601,2020-12-11,48.90714285714286
315,11601,2020-12-12,47.79357142857143
316,11601,2020-12-13,48.03285714285714
317,11601,2020-12-14,45.35357142857141
318,11601,2020-12-15,41.77714285714284
319,11601,2020-12-16,40.054999999999986
320,11601,2020-12-17,36.76357142857141
321,11601,2020-12-18,34.53499999999998
322,11601,2020-12-19,34.85785714285713
323,11601,2020-12-20,34.539999999999985
324,11601,2020-12-21,30.590714285714267
325,11601,2020-12-22,28.628571428571412
326,11601,2020-12-23,27.12285714285713
327,11601,2020-12-24,25.84499999999998
328,11601,2020-12-25,23.48214285714284
329,11601,2020-12-26,24.092857142857127
330,11601,2020-12-27,24.092857142857127
331,11601,2020-12-28,25.826428571428554
332,11601,2020-12-29,26.57142857142855
333,11601,2020-12-30,26.070714285714267
334,11601,2020-12-31,28.484285714285697
335,11601,2021-01-01,28.084285714285695
336,11601,2021-01-02,28.327142857142835
337,11601,2021-01-03,28.67285714285712
338,11601,2021-01-04,30.79285714285712
339,11601,2021-01-05,33.447857142857124
340,11601,2021-01-06,33.847857142857116
341,11601,2021-01-07,37.466428571428544
342,11601,2021-01-08,41.400714285714265
343,11601,2021-01-09,41.3735714285714
344,11601,2021-01-10,41.189285714285695
345,11601,2021-01-11,40.040714285714266
346,11601,2021-01-12,39.49785714285712
347,11601,2021-01-13,41.00642857142855
348,11601,2021-01-14,39.12571428571427
349,11601,2021-01-15,40.1092857142857
350,11601,2021-01-16,38.804999999999986
351,11601,2021-01-17,38.565714285714265
352,11601,2021-01-18,35.99499999999998
353,11601,2021-01-19,32.19928571428569
354,11601,2021-01-20,30.49357142857141
355,11601,2021-01-21,26.53499999999998
356,11601,2021-01-22,25.16999999999998
357,11601,2021-01-23,23.73142857142855
358,11601,2021-01-24,23.704285714285692
359,11601,2021-01-25,21.84642857142855
360,11601,2021-01-26,21.29642857142855
361,11601,2021-01-27,20.100714285714265
362,11601,2021-01-28,19.117857142857122
363,11601,2021-01-29,18.584999999999976
364,11601,2021-01-30,18.819285714285687
365,11601,2021-01-31,20.0935714285714
366,11601,2021-02-01,19.79499999999997
367,11601,2021-02-02,20.034285714285687
368,11601,2021-02-03,22.638571428571403
369,11601,2021-02-04,23.03428571428569
370,11601,2021-02-05,21.154285714285688
371,11601,2021-02-06,20.864999999999977
372,11601,2021-02-07,20.864999999999977
373,11601,2021-02-08,20.864999999999977
374,11601,2021-02-09,20.83785714285712
375,11601,2021-02-10,20.148571428571408
376,11601,2021-02-11,19.75285714285712
377,11601,2021-02-12,18.906428571428552
378,11601,2021-02-13,17.025714285714265
379,11601,2021-02-14,15.617857142857122
380,11601,2021-02-15,14.694285714285694
381,11601,2021-02-16,15.227142857142836
382,11601,2021-02-17,12.62285714285712
383,11601,2021-02-18,11.854999999999977
384,11601,2021-02-19,11.909999999999977
385,11601,2021-02-20,12.07142857142855
386,11601,2021-02-21,12.68285714285712
387,11601,2021-02-22,12.20428571428569
388,11601,2021-02-23,10.984285714285692
389,11601,2021-02-24,10.02785714285712
390,11601,2021-02-25,9.655714285714264
391,11601,2021-02-26,10.929285714285694
392,11601,2021-02-27,12.28142857142855
393,11601,2021-02-28,12.042142857142837
394,11601,2021-03-01,11.880714285714266
395,11601,2021-03-02,11.820714285714265
396,11601,2021-03-03,11.025714285714267
397,11601,2021-03-04,10.86499999999998
398,11601,2021-03-05,11.182857142857126
399,11601,2021-03-06,10.542857142857125
400,11601,2021-03-07,9.931428571428553
401,11601,2021-03-08,10.276428571428553
402,11601,2021-03-09,10.911428571428553
403,11601,2021-03-10,11.044285714285696
404,11601,2021-03-11,11.549999999999983
405,11601,2021-03-12,10.299285714285697
406,11601,2021-03-13,8.813571428571409
407,11601,2021-03-14,8.813571428571409
408,11601,2021-03-15,8.708571428571409
409,11601,2021-03-16,8.12499999999998
410,11601,2021-03-17,8.497142857142839
411,11601,2021-03-18,9.347857142857123
412,11601,2021-03-19,8.630714285714266
413,11601,2021-03-20,9.720714285714266
414,11601,2021-03-21,10.40999999999998
415,11601,2021-03-22,12.507142857142838
416,11601,2021-03-23,13.995714285714268
417,11601,2021-03-24,17.13571428571427
418,11601,2021-03-25,19.57714285714284
419,11601,2021-03-26,21.36142857142855
420,11601,2021-03-27,21.839285714285694
421,11601,2021-03-28,22.184285714285693
422,11601,2021-03-29,23.673571428571403
423,11601,2021-03-30,25.108571428571402
424,11601,2021-03-31,25.136428571428546
425,11601,2021-04-01,26.12071428571426
426,11601,2021-04-02,26.920714285714265
427,11601,2021-04-03,26.547857142857122
428,11601,2021-04-04,25.830714285714265
429,11601,2021-04-05,24.689999999999976
430,11601,2021-04-06,24.505714285714266
431,11601,2021-04-07,21.92642857142855
432,11601,2021-04-08,19.484999999999978
433,11601,2021-04-09,18.445714285714267
434,11601,2021-04-10,18.500714285714263
435,11601,2021-04-11,18.633571428571408
436,11601,2021-04-12,19.084285714285695
437,11601,2021-04-13,19.72071428571427
438,11601,2021-04-14,21.233571428571413
439,11601,2021-04-15,21.550714285714268
440,11601,2021-04-16,22.369285714285695
441,11601,2021-04-17,22.686428571428554
442,11601,2021-04-18,22.980714285714267
443,11601,2021-04-19,24.59357142857141
444,11601,2021-04-20,24.483571428571405
445,11601,2021-04-21,23.44428571428569
446,11601,2021-04-22,24.395714285714263
447,11601,2021-04-23,24.344999999999974
448,11601,2021-04-24,24.607857142857117
449,11601,2021-04-25,24.129999999999974
450,11601,2021-04-26,23.62428571428569
451,11601,2021-04-27,21.87428571428569
452,11601,2021-04-28,21.662142857142832
453,11601,2021-04-29,19.987857142857116
454,11601,2021-04-30,20.19999999999997
455,11601,2021-05-01,19.43214285714283
456,11601,2021-05-02,18.926428571428545
457,11601,2021-05-03,16.302142857142833
458,11601,2021-05-04,16.325714285714263
459,11601,2021-05-05,17.06642857142855
460,11601,2021-05-06,15.742142857142834
461,11601,2021-05-07,15.525714285714262
462,11601,2021-05-08,14.941428571428547
463,11601,2021-05-09,15.074999999999976
464,11601,2021-05-10,14.40785714285712
465,11601,2021-05-11,14.619999999999976
466,11601,2021-05-12,13.425714285714264
467,11601,2021-05-13,12.842142857142834
468,11601,2021-05-14,11.01142857142855
469,11601,2021-05-15,10.667142857142835
470,11601,2021-05-16,10.933571428571407
471,11601,2021-05-17,10.588571428571408
472,11601,2021-05-18,8.202857142857122
473,11601,2021-05-19,7.434999999999978
474,11601,2021-05-20,7.407857142857121
475,11601,2021-05-21,6.8521428571428356
476,11601,2021-05-22,6.640714285714265
477,11601,2021-05-23,6.507142857142836
478,11601,2021-05-24,5.578571428571406
479,11601,2021-05-25,4.543571428571406
480,11601,2021-05-26,4.064999999999977
481,11601,2021-05-27,3.5864285714285487
482,11601,2021-05-28,4.09285714285712
483,11601,2021-05-29,3.959285714285692
484,11601,2021-05-30,3.8264285714285493
485,11601,2021-05-31,3.3485714285714065
486,11601,2021-06-01,4.516428571428549
487,11601,2021-06-02,4.677142857142835
488,11601,2021-06-03,4.727857142857121
489,11601,2021-06-04,4.833571428571408
490,11601,2021-06-05,5.044999999999979
491,11601,2021-06-06,5.044999999999979
492,11601,2021-06-07,5.2064285714285505
493,11601,2021-06-08,5.445714285714264
494,11601,2021-06-09,5.339285714285693
495,11601,2021-06-10,5.339285714285693
496,11601,2021-06-11,4.621428571428551
497,11601,2021-06-12,4.621428571428551
498,11601,2021-06-13,4.487857142857122
499,11601,2021-06-14,4.487857142857122
500,11601,2021-06-15,4.410714285714265
501,11601,2021-06-16,4.0657142857142645
502,11601,2021-06-17,4.014999999999978
503,11601,2021-06-18,4.17642857142855
504,11601,2021-06-19,4.0985714285714065
505,11601,2021-06-20,4.2321428571428354
506,11601,2021-06-21,4.52142857142855
507,11601,2021-06-22,4.282142857142836
508,11601,2021-06-23,4.227142857142836
509,11601,2021-06-24,4.889285714285693
510,11601,2021-06-25,4.889285714285693
511,11601,2021-06-26,4.889285714285693
512,11601,2021-06-27,5.100714285714264
513,11601,2021-06-28,5.712142857142836
514,11601,2021-06-29,5.389285714285693
515,11601,2021-06-30,5.6557142857142635
516,11601,2021-07-01,5.149999999999978
517,11601,2021-07-02,4.5378571428571215
518,11601,2021-07-03,4.404285714285693
519,11601,2021-07-04,4.270714285714265
520,11601,2021-07-05,3.7421428571428357
521,11601,2021-07-06,4.4321428571428365
522,11601,2021-07-07,5.044285714285693
523,11601,2021-07-08,5.439285714285694
524,11601,2021-07-09,5.705714285714264
525,11601,2021-07-10,6.344999999999978
526,11601,2021-07-11,6.772857142857122
527,11601,2021-07-12,6.933571428571407
528,11601,2021-07-13,7.967857142857122
529,11601,2021-07-14,8.207142857142838
530,11601,2021-07-15,9.269285714285695
531,11601,2021-07-16,9.98642857142855
532,11601,2021-07-17,11.337857142857123
533,11601,2021-07-18,11.471428571428552
534,11601,2021-07-19,13.300714285714266
535,11601,2021-07-20,14.969285714285693
536,11601,2021-07-21,16.747142857142837
537,11601,2021-07-22,19.10999999999998
538,11601,2021-07-23,20.594999999999978
539,11601,2021-07-24,22.474285714285692
540,11601,2021-07-25,22.469285714285693
541,11601,2021-07-26,24.597857142857123
542,11601,2021-07-27,25.135714285714265
543,11601,2021-07-28,26.385714285714265
544,11601,2021-07-29,27.63642857142855
545,11601,2021-07-30,31.434999999999974
546,11601,2021-07-31,32.395714285714256
547,11601,2021-08-01,32.97928571428569
548,11601,2021-08-02,36.331428571428546
549,11601,2021-08-03,38.17071428571426
550,11601,2021-08-04,41.69714285714283
551,11601,2021-08-05,43.589999999999975
552,11601,2021-08-06,45.28928571428569
553,11601,2021-08-07,46.778571428571404
554,11601,2021-08-08,47.60142857142854
555,11601,2021-08-09,51.47214285714283
556,11601,2021-08-10,54.92285714285712
557,11601,2021-08-11,59.400714285714265
558,11601,2021-08-12,62.02428571428569
559,11601,2021-08-13,59.89928571428569
560,11601,2021-08-14,59.34285714285712
561,11601,2021-08-15,59.42142857142856
562,11601,2021-08-16,58.56499999999998
563,11601,2021-08-17,58.39999999999998
564,11601,2021-08-18,56.78571428571427
565,11601,2021-08-19,55.72357142857141
566,11601,2021-08-20,55.88071428571427
567,11601,2021-08-21,54.20785714285712
568,11601,2021-08-22,53.812857142857126
569,11601,2021-08-23,51.44928571428569
570,11601,2021-08-24,49.08857142857141
571,11601,2021-08-25,46.329999999999984
572,11601,2021-08-26,45.562857142857126
573,11601,2021-08-27,48.729285714285695
574,11601,2021-08-28,49.76428571428569
575,11601,2021-08-29,49.52499999999998
576,11601,2021-08-30,50.67142857142856
577,11601,2021-08-31,50.265714285714274
578,11601,2021-09-01,48.24857142857142
579,11601,2021-09-02,48.56785714285713
580,11601,2021-09-03,47.217142857142846
581,11601,2021-09-04,47.32428571428569
582,11601,2021-09-05,47.45714285714284
583,11601,2021-09-06,43.23785714285713
584,11601,2021-09-07,45.61785714285713
585,11601,2021-09-08,45.99499999999999
586,11601,2021-09-09,46.12285714285713
587,11601,2021-09-10,44.94714285714285
588,11601,2021-09-11,45.13142857142856
589,11601,2021-09-12,45.34714285714284
590,11601,2021-09-13,45.09214285714284
591,11601,2021-09-14,44.462142857142844
592,11601,2021-09-15,45.89499999999998
593,11601,2021-09-16,44.009999999999984
594,11601,2021-09-17,45.016428571428555
595,11601,2021-09-18,44.30214285714284
596,11601,2021-09-19,43.58499999999999
597,11601,2021-09-20,45.019285714285694
598,11601,2021-09-21,42.3442857142857
599,11601,2021-09-22,42.453571428571415
600,11601,2021-09-23,40.62499999999999
601,11601,2021-09-24,38.44999999999999
602,11601,2021-09-25,37.44285714285713
603,11601,2021-09-26,36.90999999999999
604,11601,2021-09-27,35.005714285714284
605,11601,2021-09-28,34.9
606,11601,2021-09-29,33.945
607,11601,2021-09-30,32.800000000000004
608,11601,2021-10-01,30.14714285714286
609,11601,2021-10-02,31.421428571428574
610,11601,2021-10-03,31.66071428571429
611,11601,2021-10-04,33.706428571428575
612,11601,2021-10-05,34.685
613,11601,2021-10-06,34.91571428571429
614,11601,2021-10-07,34.54857142857143
615,11601,2021-10-08,35.71642857142857
616,11601,2021-10-09,35.394999999999996
617,11601,2021-10-10,35.42214285714285
618,11601,2021-10-11,34.233571428571416
619,11601,2021-10-12,34.394999999999996
620,11601,2021-10-13,34.739999999999995
621,11601,2021-10-14,37.68214285714286
622,11601,2021-10-15,39.75
623,11601,2021-10-16,40.173571428571435
624,11601,2021-10-17,40.20142857142857
625,11601,2021-10-18,41.737142857142864
626,11601,2021-10-19,40.25357142857143
627,11601,2021-10-20,39.16857142857144
628,11601,2021-10-21,38.36857142857144
629,11601,2021-10-22,36.930000000000014
630,11601,2021-10-23,36.05142857142859
631,11601,2021-10-24,36.13000000000001
632,11601,2021-10-25,37.48642857142858
633,11601,2021-10-26,38.947142857142865
634,11601,2021-10-27,40.377857142857145
635,11601,2021-10-28,39.45785714285715
636,11601,2021-10-29,39.775714285714294
637,11601,2021-10-30,38.34428571428572
638,11601,2021-10-31,37.73285714285715
639,11601,2021-11-01,35.502142857142864
640,11601,2021-11-02,37.142142857142865
641,11601,2021-11-03,39.444285714285726
642,11601,2021-11-04,43.694285714285726
643,11601,2021-11-05,46.165714285714294
644,11601,2021-11-06,49.0107142857143
645,11601,2021-11-07,48.79928571428572
646,11601,2021-11-08,50.072142857142865
647,11601,2021-11-09,47.94785714285715
648,11601,2021-11-10,46.03428571428572
649,11601,2021-11-11,45.01928571428572
650,11601,2021-11-12,43.535000000000004
651,11601,2021-11-13,44.377142857142864
652,11601,2021-11-14,45.305714285714295
653,11601,2021-11-15,44.52857142857143
654,11601,2021-11-16,44.79000000000001
655,11601,2021-11-17,43.54428571428572
656,11601,2021-11-18,40.439285714285724
657,11601,2021-11-19,38.767857142857146
658,11601,2021-11-20,36.400714285714294
659,11601,2021-11-21,37.11785714285715
660,11601,2021-11-22,35.41642857142858
661,11601,2021-11-23,34.96357142857144
662,11601,2021-11-24,34.569285714285726
663,11601,2021-11-25,32.26142857142859
664,11601,2021-11-26,34.43857142857144
665,11601,2021-11-27,33.09142857142859
666,11601,2021-11-28,33.702857142857155
667,11601,2021-11-29,34.21285714285715
668,11601,2021-11-30,31.19428571428573
669,11601,2021-12-01,29.633571428571447
670,11601,2021-12-02,30.90428571428573
671,11601,2021-12-03,29.948571428571448
672,11601,2021-12-04,31.754285714285732
673,11601,2021-12-05,31.5157142857143
674,11601,2021-12-06,31.650714285714304
675,11601,2021-12-07,31.31000000000002
676,11601,2021-12-08,32.18142857142859
677,11601,2021-12-09,33.69785714285716
678,11601,2021-12-10,32.0807142857143
679,11601,2021-12-11,32.319285714285726
680,11601,2021-12-12,31.46857142857144
681,11601,2021-12-13,33.653571428571446
682,11601,2021-12-14,39.19071428571431
683,11601,2021-12-15,43.17928571428574
684,11601,2021-12-16,47.25428571428574
685,11601,2021-12-17,56.62571428571432
686,11601,2021-12-18,61.67357142857146
687,11601,2021-12-19,66.88000000000002
688,11601,2021-12-20,93.92285714285718
689,11601,2021-12-21,119.38071428571433
690,11601,2021-12-22,146.45500000000007
691,11601,2021-12-23,176.2235714285715
692,11601,2021-12-24,196.0492857142858
693,11601,2021-12-25,196.89642857142866
694,11601,2021-12-26,201.52071428571438
695,11601,2021-12-27,211.00928571428582
696,11601,2021-12-28,233.04642857142866
697,11601,2021-12-29,273.56071428571437
698,11601,2021-12-30,296.6757142857144
699,11601,2021-12-31,309.40928571428583
700,11601,2022-01-01,310.50071428571437
701,11601,2022-01-02,317.16214285714295
702,11601,2022-01-03,342.79285714285726
