,region,Date,Positives
117,nKC,2020-05-28,17.785714285714285
118,nKC,2020-05-29,16.5
119,nKC,2020-05-30,16.285714285714285
120,nKC,2020-05-31,16.357142857142858
121,nKC,2020-06-01,16.0
122,nKC,2020-06-02,16.857142857142858
123,nKC,2020-06-03,16.357142857142858
124,nKC,2020-06-04,15.928571428571429
125,nKC,2020-06-05,15.357142857142858
126,nKC,2020-06-06,15.928571428571429
127,nKC,2020-06-07,15.785714285714286
128,nKC,2020-06-08,17.5
129,nKC,2020-06-09,16.5
130,nKC,2020-06-10,16.5
131,nKC,2020-06-11,16.214285714285715
132,nKC,2020-06-12,16.714285714285715
133,nKC,2020-06-13,17.071428571428573
134,nKC,2020-06-14,17.642857142857142
135,nKC,2020-06-15,18.285714285714285
136,nKC,2020-06-16,19.714285714285715
137,nKC,2020-06-17,21.142857142857142
138,nKC,2020-06-18,22.928571428571427
139,nKC,2020-06-19,24.785714285714285
140,nKC,2020-06-20,25.714285714285715
141,nKC,2020-06-21,26.857142857142858
142,nKC,2020-06-22,29.714285714285715
143,nKC,2020-06-23,32.357142857142854
144,nKC,2020-06-24,36.285714285714285
145,nKC,2020-06-25,39.42857142857143
146,nKC,2020-06-26,44.0
147,nKC,2020-06-27,49.142857142857146
148,nKC,2020-06-28,49.785714285714285
149,nKC,2020-06-29,61.42857142857143
150,nKC,2020-06-30,66.92857142857143
151,nKC,2020-07-01,73.35714285714286
152,nKC,2020-07-02,78.28571428571429
153,nKC,2020-07-03,80.21428571428571
154,nKC,2020-07-04,79.64285714285714
155,nKC,2020-07-05,79.78571428571429
156,nKC,2020-07-06,81.21428571428571
157,nKC,2020-07-07,84.07142857142857
158,nKC,2020-07-08,84.5
159,nKC,2020-07-09,85.92857142857143
160,nKC,2020-07-10,85.57142857142857
161,nKC,2020-07-11,82.64285714285714
162,nKC,2020-07-12,82.71428571428571
163,nKC,2020-07-13,76.85714285714286
164,nKC,2020-07-14,73.92857142857143
165,nKC,2020-07-15,71.85714285714286
166,nKC,2020-07-16,69.71428571428571
167,nKC,2020-07-17,69.78571428571429
168,nKC,2020-07-18,72.92857142857143
169,nKC,2020-07-19,72.85714285714286
170,nKC,2020-07-20,71.92857142857143
171,nKC,2020-07-21,72.71428571428571
172,nKC,2020-07-22,72.42857142857143
173,nKC,2020-07-23,70.85714285714286
174,nKC,2020-07-24,69.57142857142857
175,nKC,2020-07-25,69.28571428571429
176,nKC,2020-07-26,69.35714285714286
177,nKC,2020-07-27,66.92857142857143
178,nKC,2020-07-28,66.14285714285714
179,nKC,2020-07-29,64.28571428571429
180,nKC,2020-07-30,63.42857142857143
181,nKC,2020-07-31,64.07142857142857
182,nKC,2020-08-01,62.92857142857143
183,nKC,2020-08-02,62.42857142857143
184,nKC,2020-08-03,62.42857142857143
185,nKC,2020-08-04,60.57142857142857
186,nKC,2020-08-05,59.714285714285715
187,nKC,2020-08-06,61.0
188,nKC,2020-08-07,62.214285714285715
189,nKC,2020-08-08,62.285714285714285
190,nKC,2020-08-09,61.785714285714285
191,nKC,2020-08-10,62.857142857142854
192,nKC,2020-08-11,61.285714285714285
193,nKC,2020-08-12,60.07142857142857
194,nKC,2020-08-13,60.142857142857146
195,nKC,2020-08-14,58.857142857142854
196,nKC,2020-08-15,58.42857142857143
197,nKC,2020-08-16,58.5
198,nKC,2020-08-17,57.857142857142854
199,nKC,2020-08-18,54.357142857142854
200,nKC,2020-08-19,53.0
201,nKC,2020-08-20,49.57142857142857
202,nKC,2020-08-21,46.285714285714285
203,nKC,2020-08-22,44.42857142857143
204,nKC,2020-08-23,44.07142857142857
205,nKC,2020-08-24,42.42857142857143
206,nKC,2020-08-25,43.714285714285715
207,nKC,2020-08-26,43.285714285714285
208,nKC,2020-08-27,42.07142857142857
209,nKC,2020-08-28,41.5
210,nKC,2020-08-29,41.214285714285715
211,nKC,2020-08-30,40.5
212,nKC,2020-08-31,39.357142857142854
213,nKC,2020-09-01,40.357142857142854
214,nKC,2020-09-02,40.142857142857146
215,nKC,2020-09-03,40.92857142857143
216,nKC,2020-09-04,40.142857142857146
217,nKC,2020-09-05,41.57142857142857
218,nKC,2020-09-06,41.42857142857143
219,nKC,2020-09-07,38.57142857142857
220,nKC,2020-09-08,37.714285714285715
221,nKC,2020-09-09,38.642857142857146
222,nKC,2020-09-10,39.92857142857143
223,nKC,2020-09-11,39.214285714285715
224,nKC,2020-09-12,38.5
225,nKC,2020-09-13,38.785714285714285
226,nKC,2020-09-14,38.714285714285715
227,nKC,2020-09-15,38.714285714285715
228,nKC,2020-09-16,38.5
229,nKC,2020-09-17,38.142857142857146
230,nKC,2020-09-18,39.142857142857146
231,nKC,2020-09-19,38.0
232,nKC,2020-09-20,38.0
233,nKC,2020-09-21,41.0
234,nKC,2020-09-22,40.214285714285715
235,nKC,2020-09-23,38.214285714285715
236,nKC,2020-09-24,37.857142857142854
237,nKC,2020-09-25,38.142857142857146
238,nKC,2020-09-26,38.785714285714285
239,nKC,2020-09-27,39.142857142857146
240,nKC,2020-09-28,43.857142857142854
241,nKC,2020-09-29,46.857142857142854
242,nKC,2020-09-30,48.07142857142857
243,nKC,2020-10-01,50.285714285714285
244,nKC,2020-10-02,51.92857142857143
245,nKC,2020-10-03,54.42857142857143
246,nKC,2020-10-04,55.07142857142857
247,nKC,2020-10-05,56.714285714285715
248,nKC,2020-10-06,58.5
249,nKC,2020-10-07,61.857142857142854
250,nKC,2020-10-08,63.214285714285715
251,nKC,2020-10-09,64.71428571428571
252,nKC,2020-10-10,64.71428571428571
253,nKC,2020-10-11,65.0
254,nKC,2020-10-12,62.0
255,nKC,2020-10-13,60.42857142857143
256,nKC,2020-10-14,62.5
257,nKC,2020-10-15,64.07142857142857
258,nKC,2020-10-16,63.857142857142854
259,nKC,2020-10-17,62.714285714285715
260,nKC,2020-10-18,62.785714285714285
261,nKC,2020-10-19,63.0
262,nKC,2020-10-20,67.14285714285714
263,nKC,2020-10-21,66.78571428571429
264,nKC,2020-10-22,67.78571428571429
265,nKC,2020-10-23,69.0
266,nKC,2020-10-24,71.78571428571429
267,nKC,2020-10-25,72.14285714285714
268,nKC,2020-10-26,77.28571428571429
269,nKC,2020-10-27,82.21428571428571
270,nKC,2020-10-28,85.5
271,nKC,2020-10-29,90.71428571428571
272,nKC,2020-10-30,95.57142857142857
273,nKC,2020-10-31,100.57142857142857
274,nKC,2020-11-01,101.14285714285714
275,nKC,2020-11-02,108.92857142857143
276,nKC,2020-11-03,114.78571428571429
277,nKC,2020-11-04,129.78571428571428
278,nKC,2020-11-05,140.21428571428572
279,nKC,2020-11-06,151.0
280,nKC,2020-11-07,160.07142857142858
281,nKC,2020-11-08,162.07142857142858
282,nKC,2020-11-09,175.28571428571428
283,nKC,2020-11-10,185.57142857142858
284,nKC,2020-11-11,196.0
285,nKC,2020-11-12,203.78571428571428
286,nKC,2020-11-13,218.78571428571428
287,nKC,2020-11-14,233.21428571428572
288,nKC,2020-11-15,237.42857142857142
289,nKC,2020-11-16,250.42857142857142
290,nKC,2020-11-17,263.14285714285717
291,nKC,2020-11-18,267.92857142857144
292,nKC,2020-11-19,279.57142857142856
293,nKC,2020-11-20,288.2142857142857
294,nKC,2020-11-21,295.14285714285717
295,nKC,2020-11-22,299.85714285714283
296,nKC,2020-11-23,304.2857142857143
297,nKC,2020-11-24,310.57142857142856
298,nKC,2020-11-25,317.64285714285717
299,nKC,2020-11-26,301.0
300,nKC,2020-11-27,301.85714285714283
301,nKC,2020-11-28,297.5
302,nKC,2020-11-29,296.2857142857143
303,nKC,2020-11-30,307.42857142857144
304,nKC,2020-12-01,307.35714285714283
305,nKC,2020-12-02,304.0
306,nKC,2020-12-03,299.35714285714283
307,nKC,2020-12-04,299.7142857142857
308,nKC,2020-12-05,295.92857142857144
309,nKC,2020-12-06,292.2142857142857
310,nKC,2020-12-07,295.92857142857144
311,nKC,2020-12-08,293.0
312,nKC,2020-12-09,283.2142857142857
313,nKC,2020-12-10,298.5
314,nKC,2020-12-11,294.7857142857143
315,nKC,2020-12-12,290.2142857142857
316,nKC,2020-12-13,289.57142857142856
317,nKC,2020-12-14,272.0
318,nKC,2020-12-15,266.0
319,nKC,2020-12-16,264.42857142857144
320,nKC,2020-12-17,258.0
321,nKC,2020-12-18,249.42857142857142
322,nKC,2020-12-19,244.71428571428572
323,nKC,2020-12-20,245.78571428571428
324,nKC,2020-12-21,236.28571428571428
325,nKC,2020-12-22,230.14285714285714
326,nKC,2020-12-23,230.07142857142858
327,nKC,2020-12-24,220.64285714285714
328,nKC,2020-12-25,201.07142857142858
329,nKC,2020-12-26,205.64285714285714
330,nKC,2020-12-27,207.21428571428572
331,nKC,2020-12-28,211.28571428571428
332,nKC,2020-12-29,212.14285714285714
333,nKC,2020-12-30,213.21428571428572
334,nKC,2020-12-31,217.07142857142858
335,nKC,2021-01-01,204.78571428571428
336,nKC,2021-01-02,213.64285714285714
337,nKC,2021-01-03,214.35714285714286
338,nKC,2021-01-04,223.14285714285714
339,nKC,2021-01-05,233.0
340,nKC,2021-01-06,240.35714285714286
341,nKC,2021-01-07,253.21428571428572
342,nKC,2021-01-08,269.64285714285717
343,nKC,2021-01-09,264.57142857142856
344,nKC,2021-01-10,263.35714285714283
345,nKC,2021-01-11,262.7857142857143
346,nKC,2021-01-12,258.2857142857143
347,nKC,2021-01-13,253.85714285714286
348,nKC,2021-01-14,245.85714285714286
349,nKC,2021-01-15,256.2857142857143
350,nKC,2021-01-16,243.71428571428572
351,nKC,2021-01-17,240.85714285714286
352,nKC,2021-01-18,222.85714285714286
353,nKC,2021-01-19,207.78571428571428
354,nKC,2021-01-20,195.5
355,nKC,2021-01-21,185.57142857142858
356,nKC,2021-01-22,178.71428571428572
357,nKC,2021-01-23,174.64285714285714
358,nKC,2021-01-24,172.57142857142858
359,nKC,2021-01-25,160.35714285714286
360,nKC,2021-01-26,153.14285714285714
361,nKC,2021-01-27,147.14285714285714
362,nKC,2021-01-28,143.35714285714286
363,nKC,2021-01-29,137.28571428571428
364,nKC,2021-01-30,136.0
365,nKC,2021-01-31,136.5
366,nKC,2021-02-01,134.28571428571428
367,nKC,2021-02-02,131.71428571428572
368,nKC,2021-02-03,128.57142857142858
369,nKC,2021-02-04,124.64285714285714
370,nKC,2021-02-05,120.07142857142857
371,nKC,2021-02-06,116.78571428571429
372,nKC,2021-02-07,116.21428571428571
373,nKC,2021-02-08,112.0
374,nKC,2021-02-09,108.5
375,nKC,2021-02-10,103.78571428571429
376,nKC,2021-02-11,100.28571428571429
377,nKC,2021-02-12,98.21428571428571
378,nKC,2021-02-13,91.35714285714286
379,nKC,2021-02-14,87.64285714285714
380,nKC,2021-02-15,82.0
381,nKC,2021-02-16,79.92857142857143
382,nKC,2021-02-17,76.78571428571429
383,nKC,2021-02-18,73.42857142857143
384,nKC,2021-02-19,70.64285714285714
385,nKC,2021-02-20,68.57142857142857
386,nKC,2021-02-21,68.85714285714286
387,nKC,2021-02-22,66.78571428571429
388,nKC,2021-02-23,65.07142857142857
389,nKC,2021-02-24,62.857142857142854
390,nKC,2021-02-25,62.285714285714285
391,nKC,2021-02-26,59.642857142857146
392,nKC,2021-02-27,62.214285714285715
393,nKC,2021-02-28,63.5
394,nKC,2021-03-01,65.28571428571429
395,nKC,2021-03-02,64.07142857142857
396,nKC,2021-03-03,63.142857142857146
397,nKC,2021-03-04,63.214285714285715
398,nKC,2021-03-05,64.85714285714286
399,nKC,2021-03-06,65.28571428571429
400,nKC,2021-03-07,65.14285714285714
401,nKC,2021-03-08,65.71428571428571
402,nKC,2021-03-09,65.78571428571429
403,nKC,2021-03-10,67.85714285714286
404,nKC,2021-03-11,68.07142857142857
405,nKC,2021-03-12,67.35714285714286
406,nKC,2021-03-13,67.78571428571429
407,nKC,2021-03-14,67.28571428571429
408,nKC,2021-03-15,67.64285714285714
409,nKC,2021-03-16,67.0
410,nKC,2021-03-17,67.42857142857143
411,nKC,2021-03-18,68.57142857142857
412,nKC,2021-03-19,69.71428571428571
413,nKC,2021-03-20,69.92857142857143
414,nKC,2021-03-21,70.57142857142857
415,nKC,2021-03-22,75.57142857142857
416,nKC,2021-03-23,80.57142857142857
417,nKC,2021-03-24,86.21428571428571
418,nKC,2021-03-25,92.14285714285714
419,nKC,2021-03-26,99.21428571428571
420,nKC,2021-03-27,101.35714285714286
421,nKC,2021-03-28,103.57142857142857
422,nKC,2021-03-29,111.0
423,nKC,2021-03-30,117.14285714285714
424,nKC,2021-03-31,123.0
425,nKC,2021-04-01,128.07142857142858
426,nKC,2021-04-02,132.14285714285714
427,nKC,2021-04-03,136.21428571428572
428,nKC,2021-04-04,136.5
429,nKC,2021-04-05,141.28571428571428
430,nKC,2021-04-06,144.57142857142858
431,nKC,2021-04-07,144.07142857142858
432,nKC,2021-04-08,145.07142857142858
433,nKC,2021-04-09,146.28571428571428
434,nKC,2021-04-10,149.57142857142858
435,nKC,2021-04-11,151.14285714285714
436,nKC,2021-04-12,153.71428571428572
437,nKC,2021-04-13,156.64285714285714
438,nKC,2021-04-14,159.85714285714286
439,nKC,2021-04-15,162.78571428571428
440,nKC,2021-04-16,162.64285714285714
441,nKC,2021-04-17,164.85714285714286
442,nKC,2021-04-18,165.64285714285714
443,nKC,2021-04-19,166.78571428571428
444,nKC,2021-04-20,168.21428571428572
445,nKC,2021-04-21,172.21428571428572
446,nKC,2021-04-22,173.5
447,nKC,2021-04-23,174.28571428571428
448,nKC,2021-04-24,173.5
449,nKC,2021-04-25,170.92857142857142
450,nKC,2021-04-26,169.14285714285714
451,nKC,2021-04-27,167.92857142857142
452,nKC,2021-04-28,166.78571428571428
453,nKC,2021-04-29,164.21428571428572
454,nKC,2021-04-30,165.57142857142858
455,nKC,2021-05-01,163.78571428571428
456,nKC,2021-05-02,163.28571428571428
457,nKC,2021-05-03,158.71428571428572
458,nKC,2021-05-04,154.5
459,nKC,2021-05-05,148.42857142857142
460,nKC,2021-05-06,143.42857142857142
461,nKC,2021-05-07,138.0
462,nKC,2021-05-08,135.28571428571428
463,nKC,2021-05-09,135.21428571428572
464,nKC,2021-05-10,128.07142857142858
465,nKC,2021-05-11,123.07142857142857
466,nKC,2021-05-12,116.71428571428571
467,nKC,2021-05-13,109.57142857142857
468,nKC,2021-05-14,103.0
469,nKC,2021-05-15,98.35714285714286
470,nKC,2021-05-16,96.92857142857143
471,nKC,2021-05-17,90.42857142857143
472,nKC,2021-05-18,84.92857142857143
473,nKC,2021-05-19,81.21428571428571
474,nKC,2021-05-20,77.07142857142857
475,nKC,2021-05-21,72.92857142857143
476,nKC,2021-05-22,71.0
477,nKC,2021-05-23,70.57142857142857
478,nKC,2021-05-24,66.71428571428571
479,nKC,2021-05-25,62.714285714285715
480,nKC,2021-05-26,59.214285714285715
481,nKC,2021-05-27,57.92857142857143
482,nKC,2021-05-28,55.92857142857143
483,nKC,2021-05-29,53.42857142857143
484,nKC,2021-05-30,52.357142857142854
485,nKC,2021-05-31,47.285714285714285
486,nKC,2021-06-01,48.07142857142857
487,nKC,2021-06-02,46.142857142857146
488,nKC,2021-06-03,44.285714285714285
489,nKC,2021-06-04,43.285714285714285
490,nKC,2021-06-05,40.785714285714285
491,nKC,2021-06-06,39.57142857142857
492,nKC,2021-06-07,37.642857142857146
493,nKC,2021-06-08,35.92857142857143
494,nKC,2021-06-09,35.285714285714285
495,nKC,2021-06-10,34.642857142857146
496,nKC,2021-06-11,33.92857142857143
497,nKC,2021-06-12,33.5
498,nKC,2021-06-13,33.92857142857143
499,nKC,2021-06-14,36.5
500,nKC,2021-06-15,32.92857142857143
501,nKC,2021-06-16,30.857142857142858
502,nKC,2021-06-17,30.214285714285715
503,nKC,2021-06-18,30.0
504,nKC,2021-06-19,30.714285714285715
505,nKC,2021-06-20,30.928571428571427
506,nKC,2021-06-21,32.285714285714285
507,nKC,2021-06-22,31.357142857142858
508,nKC,2021-06-23,30.428571428571427
509,nKC,2021-06-24,30.642857142857142
510,nKC,2021-06-25,30.357142857142858
511,nKC,2021-06-26,30.428571428571427
512,nKC,2021-06-27,29.857142857142858
513,nKC,2021-06-28,28.0
514,nKC,2021-06-29,27.571428571428573
515,nKC,2021-06-30,29.142857142857142
516,nKC,2021-07-01,30.428571428571427
517,nKC,2021-07-02,32.0
518,nKC,2021-07-03,32.57142857142857
519,nKC,2021-07-04,32.214285714285715
520,nKC,2021-07-05,30.428571428571427
521,nKC,2021-07-06,34.42857142857143
522,nKC,2021-07-07,36.857142857142854
523,nKC,2021-07-08,39.0
524,nKC,2021-07-09,40.714285714285715
525,nKC,2021-07-10,42.92857142857143
526,nKC,2021-07-11,44.714285714285715
527,nKC,2021-07-12,49.0
528,nKC,2021-07-13,52.214285714285715
529,nKC,2021-07-14,55.5
530,nKC,2021-07-15,59.07142857142857
531,nKC,2021-07-16,60.785714285714285
532,nKC,2021-07-17,62.142857142857146
533,nKC,2021-07-18,63.857142857142854
534,nKC,2021-07-19,72.42857142857143
535,nKC,2021-07-20,76.5
536,nKC,2021-07-21,82.5
537,nKC,2021-07-22,89.57142857142857
538,nKC,2021-07-23,96.5
539,nKC,2021-07-24,102.92857142857143
540,nKC,2021-07-25,104.07142857142857
541,nKC,2021-07-26,114.5
542,nKC,2021-07-27,124.0
543,nKC,2021-07-28,130.85714285714286
544,nKC,2021-07-29,140.5
545,nKC,2021-07-30,151.92857142857142
546,nKC,2021-07-31,160.07142857142858
547,nKC,2021-08-01,161.64285714285714
548,nKC,2021-08-02,173.42857142857142
549,nKC,2021-08-03,187.0
550,nKC,2021-08-04,202.28571428571428
551,nKC,2021-08-05,215.42857142857142
552,nKC,2021-08-06,228.0
553,nKC,2021-08-07,235.5
554,nKC,2021-08-08,238.64285714285714
555,nKC,2021-08-09,254.57142857142858
556,nKC,2021-08-10,266.35714285714283
557,nKC,2021-08-11,281.5
558,nKC,2021-08-12,288.57142857142856
559,nKC,2021-08-13,290.2142857142857
560,nKC,2021-08-14,292.85714285714283
561,nKC,2021-08-15,294.7142857142857
562,nKC,2021-08-16,300.7142857142857
563,nKC,2021-08-17,301.0
564,nKC,2021-08-18,296.7142857142857
565,nKC,2021-08-19,293.57142857142856
566,nKC,2021-08-20,289.14285714285717
567,nKC,2021-08-21,286.85714285714283
568,nKC,2021-08-22,285.64285714285717
569,nKC,2021-08-23,280.85714285714283
570,nKC,2021-08-24,279.35714285714283
571,nKC,2021-08-25,273.0
572,nKC,2021-08-26,272.35714285714283
573,nKC,2021-08-27,277.2857142857143
574,nKC,2021-08-28,279.0
575,nKC,2021-08-29,279.2142857142857
576,nKC,2021-08-30,273.85714285714283
577,nKC,2021-08-31,273.2142857142857
578,nKC,2021-09-01,271.0
579,nKC,2021-09-02,268.2142857142857
580,nKC,2021-09-03,265.14285714285717
581,nKC,2021-09-04,265.14285714285717
582,nKC,2021-09-05,265.85714285714283
583,nKC,2021-09-06,247.07142857142858
584,nKC,2021-09-07,249.78571428571428
585,nKC,2021-09-08,248.14285714285714
586,nKC,2021-09-09,251.21428571428572
587,nKC,2021-09-10,247.35714285714286
588,nKC,2021-09-11,242.92857142857142
589,nKC,2021-09-12,242.42857142857142
590,nKC,2021-09-13,245.42857142857142
591,nKC,2021-09-14,240.14285714285714
592,nKC,2021-09-15,237.78571428571428
593,nKC,2021-09-16,235.28571428571428
594,nKC,2021-09-17,234.78571428571428
595,nKC,2021-09-18,229.85714285714286
596,nKC,2021-09-19,228.28571428571428
597,nKC,2021-09-20,237.07142857142858
598,nKC,2021-09-21,227.0
599,nKC,2021-09-22,223.92857142857142
600,nKC,2021-09-23,214.42857142857142
601,nKC,2021-09-24,211.21428571428572
602,nKC,2021-09-25,211.92857142857142
603,nKC,2021-09-26,210.92857142857142
604,nKC,2021-09-27,207.35714285714286
605,nKC,2021-09-28,206.78571428571428
606,nKC,2021-09-29,207.71428571428572
607,nKC,2021-09-30,208.21428571428572
608,nKC,2021-10-01,210.14285714285714
609,nKC,2021-10-02,213.42857142857142
610,nKC,2021-10-03,214.0
611,nKC,2021-10-04,218.28571428571428
612,nKC,2021-10-05,214.71428571428572
613,nKC,2021-10-06,215.35714285714286
614,nKC,2021-10-07,214.14285714285714
615,nKC,2021-10-08,211.71428571428572
616,nKC,2021-10-09,209.64285714285714
617,nKC,2021-10-10,207.92857142857142
618,nKC,2021-10-11,202.85714285714286
619,nKC,2021-10-12,200.07142857142858
620,nKC,2021-10-13,196.92857142857142
621,nKC,2021-10-14,193.57142857142858
622,nKC,2021-10-15,189.5
623,nKC,2021-10-16,186.5
624,nKC,2021-10-17,185.07142857142858
625,nKC,2021-10-18,180.28571428571428
626,nKC,2021-10-19,179.07142857142858
627,nKC,2021-10-20,176.28571428571428
628,nKC,2021-10-21,175.14285714285714
629,nKC,2021-10-22,176.71428571428572
630,nKC,2021-10-23,175.07142857142858
631,nKC,2021-10-24,176.21428571428572
632,nKC,2021-10-25,174.85714285714286
633,nKC,2021-10-26,176.21428571428572
634,nKC,2021-10-27,179.5
635,nKC,2021-10-28,181.28571428571428
636,nKC,2021-10-29,180.64285714285714
637,nKC,2021-10-30,180.0
638,nKC,2021-10-31,179.28571428571428
639,nKC,2021-11-01,178.71428571428572
640,nKC,2021-11-02,180.78571428571428
641,nKC,2021-11-03,181.64285714285714
642,nKC,2021-11-04,183.78571428571428
643,nKC,2021-11-05,181.28571428571428
644,nKC,2021-11-06,182.0
645,nKC,2021-11-07,181.57142857142858
646,nKC,2021-11-08,179.92857142857142
647,nKC,2021-11-09,175.14285714285714
648,nKC,2021-11-10,169.14285714285714
649,nKC,2021-11-11,163.07142857142858
650,nKC,2021-11-12,163.07142857142858
651,nKC,2021-11-13,163.07142857142858
652,nKC,2021-11-14,163.5
653,nKC,2021-11-15,163.57142857142858
654,nKC,2021-11-16,161.71428571428572
655,nKC,2021-11-17,156.42857142857142
656,nKC,2021-11-18,150.0
657,nKC,2021-11-19,147.21428571428572
658,nKC,2021-11-20,146.14285714285714
659,nKC,2021-11-21,145.14285714285714
660,nKC,2021-11-22,142.28571428571428
661,nKC,2021-11-23,143.21428571428572
662,nKC,2021-11-24,141.35714285714286
663,nKC,2021-11-25,133.78571428571428
664,nKC,2021-11-26,132.28571428571428
665,nKC,2021-11-27,132.28571428571428
666,nKC,2021-11-28,133.28571428571428
667,nKC,2021-11-29,132.71428571428572
668,nKC,2021-11-30,133.35714285714286
669,nKC,2021-12-01,136.21428571428572
670,nKC,2021-12-02,140.42857142857142
671,nKC,2021-12-03,140.64285714285714
672,nKC,2021-12-04,139.71428571428572
673,nKC,2021-12-05,141.5
674,nKC,2021-12-06,145.57142857142858
675,nKC,2021-12-07,144.71428571428572
676,nKC,2021-12-08,149.78571428571428
677,nKC,2021-12-09,160.71428571428572
678,nKC,2021-12-10,162.85714285714286
679,nKC,2021-12-11,162.85714285714286
680,nKC,2021-12-12,163.0
681,nKC,2021-12-13,168.35714285714286
682,nKC,2021-12-14,181.64285714285714
683,nKC,2021-12-15,204.5
684,nKC,2021-12-16,224.64285714285714
685,nKC,2021-12-17,256.42857142857144
686,nKC,2021-12-18,284.7142857142857
