,PUMA,Date,Hospitalization_Rate
67,11601,2020-04-08,1.936428571428571
68,11601,2020-04-09,2.0699999999999994
69,11601,2020-04-10,1.8585714285714279
70,11601,2020-04-11,2.0699999999999994
71,11601,2020-04-12,2.0699999999999994
72,11601,2020-04-13,2.0699999999999994
73,11601,2020-04-14,2.2814285714285707
74,11601,2020-04-15,2.4928571428571416
75,11601,2020-04-16,2.2814285714285703
76,11601,2020-04-17,2.2814285714285703
77,11601,2020-04-18,2.147857142857142
78,11601,2020-04-19,2.2814285714285703
79,11601,2020-04-20,2.4149999999999987
80,11601,2020-04-21,2.203571428571427
81,11601,2020-04-22,1.9921428571428557
82,11601,2020-04-23,1.6471428571428557
83,11601,2020-04-24,1.6471428571428557
84,11601,2020-04-25,1.224285714285713
85,11601,2020-04-26,1.224285714285713
86,11601,2020-04-27,1.224285714285713
87,11601,2020-04-28,0.879285714285713
88,11601,2020-04-29,0.6678571428571417
89,11601,2020-04-30,0.6678571428571417
90,11601,2020-05-01,0.6678571428571417
91,11601,2020-05-02,0.6678571428571417
92,11601,2020-05-03,0.5342857142857131
93,11601,2020-05-04,0.6399999999999988
94,11601,2020-05-05,0.5064285714285702
95,11601,2020-05-06,0.5064285714285702
96,11601,2020-05-07,0.5064285714285702
97,11601,2020-05-08,0.3728571428571416
98,11601,2020-05-09,0.584285714285713
99,11601,2020-05-10,0.8235714285714273
100,11601,2020-05-11,0.8235714285714273
101,11601,2020-05-12,0.8235714285714273
102,11601,2020-05-13,0.8235714285714273
103,11601,2020-05-14,0.8235714285714273
104,11601,2020-05-15,0.8235714285714273
105,11601,2020-05-16,0.8235714285714273
106,11601,2020-05-17,0.8235714285714273
107,11601,2020-05-18,0.584285714285713
108,11601,2020-05-19,0.584285714285713
109,11601,2020-05-20,0.584285714285713
110,11601,2020-05-21,0.584285714285713
111,11601,2020-05-22,0.584285714285713
112,11601,2020-05-23,0.239285714285713
113,11601,2020-05-24,0.0
114,11601,2020-05-25,0.0
115,11601,2020-05-26,0.0
116,11601,2020-05-27,0.0
117,11601,2020-05-28,0.0
118,11601,2020-05-29,0.0
119,11601,2020-05-30,0.0
120,11601,2020-05-31,0.0
121,11601,2020-06-01,0.0
122,11601,2020-06-02,0.0
123,11601,2020-06-03,0.0
124,11601,2020-06-04,0.0
125,11601,2020-06-05,0.0
126,11601,2020-06-06,0.0
127,11601,2020-06-07,0.0
128,11601,2020-06-08,0.0
129,11601,2020-06-09,0.0
130,11601,2020-06-10,0.0
131,11601,2020-06-11,0.0
132,11601,2020-06-12,0.0
133,11601,2020-06-13,0.0
134,11601,2020-06-14,0.0
135,11601,2020-06-15,0.0
136,11601,2020-06-16,0.0
137,11601,2020-06-17,0.0
138,11601,2020-06-18,0.0
139,11601,2020-06-19,0.0
140,11601,2020-06-20,0.239285714285713
141,11601,2020-06-21,0.239285714285713
142,11601,2020-06-22,0.239285714285713
143,11601,2020-06-23,0.37285714285714155
144,11601,2020-06-24,0.37285714285714155
145,11601,2020-06-25,0.584285714285713
146,11601,2020-06-26,0.584285714285713
147,11601,2020-06-27,0.584285714285713
148,11601,2020-06-28,0.584285714285713
149,11601,2020-06-29,0.584285714285713
150,11601,2020-06-30,0.584285714285713
151,11601,2020-07-01,0.584285714285713
152,11601,2020-07-02,0.584285714285713
153,11601,2020-07-03,0.7957142857142845
154,11601,2020-07-04,0.5564285714285703
155,11601,2020-07-05,0.5564285714285703
156,11601,2020-07-06,0.5564285714285703
157,11601,2020-07-07,0.42285714285714165
158,11601,2020-07-08,0.42285714285714165
159,11601,2020-07-09,0.21142857142857022
160,11601,2020-07-10,0.21142857142857022
161,11601,2020-07-11,0.21142857142857022
162,11601,2020-07-12,0.21142857142857022
163,11601,2020-07-13,0.6892857142857131
164,11601,2020-07-14,0.6892857142857131
165,11601,2020-07-15,0.6892857142857131
166,11601,2020-07-16,0.6892857142857131
167,11601,2020-07-17,0.4778571428571416
168,11601,2020-07-18,0.4778571428571416
169,11601,2020-07-19,0.4778571428571416
170,11601,2020-07-20,0.6892857142857131
171,11601,2020-07-21,0.6892857142857131
172,11601,2020-07-22,0.6892857142857131
173,11601,2020-07-23,0.6892857142857131
174,11601,2020-07-24,0.6892857142857131
175,11601,2020-07-25,0.6892857142857131
176,11601,2020-07-26,0.8228571428571415
177,11601,2020-07-27,0.47857142857142737
178,11601,2020-07-28,0.47857142857142737
179,11601,2020-07-29,0.47857142857142737
180,11601,2020-07-30,0.47857142857142737
181,11601,2020-07-31,0.7178571428571416
182,11601,2020-08-01,0.7178571428571416
183,11601,2020-08-02,0.7178571428571416
184,11601,2020-08-03,0.5064285714285702
185,11601,2020-08-04,0.5064285714285702
186,11601,2020-08-05,0.5064285714285702
187,11601,2020-08-06,0.5064285714285702
188,11601,2020-08-07,0.7178571428571416
189,11601,2020-08-08,0.7178571428571416
190,11601,2020-08-09,0.584285714285713
191,11601,2020-08-10,0.4507142857142844
192,11601,2020-08-11,0.584285714285713
193,11601,2020-08-12,0.584285714285713
194,11601,2020-08-13,0.584285714285713
195,11601,2020-08-14,0.6899999999999987
196,11601,2020-08-15,0.6899999999999987
197,11601,2020-08-16,0.6899999999999987
198,11601,2020-08-17,0.6899999999999987
199,11601,2020-08-18,0.6899999999999987
200,11601,2020-08-19,0.6899999999999987
201,11601,2020-08-20,0.6899999999999987
202,11601,2020-08-21,0.4785714285714273
203,11601,2020-08-22,0.4785714285714273
204,11601,2020-08-23,0.7178571428571416
205,11601,2020-08-24,0.7178571428571416
206,11601,2020-08-25,0.584285714285713
207,11601,2020-08-26,0.584285714285713
208,11601,2020-08-27,0.8235714285714273
209,11601,2020-08-28,0.47857142857142726
210,11601,2020-08-29,0.47857142857142726
211,11601,2020-08-30,0.47857142857142726
212,11601,2020-08-31,0.47857142857142726
213,11601,2020-09-01,0.47857142857142726
214,11601,2020-09-02,0.6899999999999987
215,11601,2020-09-03,0.6899999999999987
216,11601,2020-09-04,0.6899999999999987
217,11601,2020-09-05,0.6899999999999987
218,11601,2020-09-06,0.45071428571428446
219,11601,2020-09-07,0.45071428571428446
220,11601,2020-09-08,0.45071428571428446
221,11601,2020-09-09,0.584285714285713
222,11601,2020-09-10,0.584285714285713
223,11601,2020-09-11,0.584285714285713
224,11601,2020-09-12,0.584285714285713
225,11601,2020-09-13,0.584285714285713
226,11601,2020-09-14,0.584285714285713
227,11601,2020-09-15,0.584285714285713
228,11601,2020-09-16,0.37285714285714155
229,11601,2020-09-17,0.37285714285714155
230,11601,2020-09-18,0.37285714285714155
231,11601,2020-09-19,0.37285714285714155
232,11601,2020-09-20,0.37285714285714155
233,11601,2020-09-21,0.5064285714285701
234,11601,2020-09-22,0.5064285714285701
235,11601,2020-09-23,0.37285714285714155
236,11601,2020-09-24,0.1335714285714273
237,11601,2020-09-25,0.1335714285714273
238,11601,2020-09-26,0.1335714285714273
239,11601,2020-09-27,0.1335714285714273
240,11601,2020-09-28,0.34499999999999875
241,11601,2020-09-29,0.34499999999999875
242,11601,2020-09-30,0.34499999999999875
243,11601,2020-10-01,0.34499999999999875
244,11601,2020-10-02,0.34499999999999875
245,11601,2020-10-03,0.34499999999999875
246,11601,2020-10-04,0.34499999999999875
247,11601,2020-10-05,0.4507142857142844
248,11601,2020-10-06,0.4507142857142844
249,11601,2020-10-07,0.4507142857142844
250,11601,2020-10-08,0.4507142857142844
251,11601,2020-10-09,0.4507142857142844
252,11601,2020-10-10,0.4507142857142844
253,11601,2020-10-11,0.4507142857142844
254,11601,2020-10-12,0.239285714285713
255,11601,2020-10-13,0.239285714285713
256,11601,2020-10-14,0.239285714285713
257,11601,2020-10-15,0.239285714285713
258,11601,2020-10-16,0.37285714285714155
259,11601,2020-10-17,0.37285714285714155
260,11601,2020-10-18,0.37285714285714155
261,11601,2020-10-19,0.1335714285714273
262,11601,2020-10-20,0.1335714285714273
263,11601,2020-10-21,0.1335714285714273
264,11601,2020-10-22,0.1335714285714273
265,11601,2020-10-23,0.1335714285714273
266,11601,2020-10-24,0.1335714285714273
267,11601,2020-10-25,0.1335714285714273
268,11601,2020-10-26,0.26714285714285585
269,11601,2020-10-27,0.26714285714285585
270,11601,2020-10-28,0.26714285714285585
271,11601,2020-10-29,0.26714285714285585
272,11601,2020-10-30,0.1335714285714273
273,11601,2020-10-31,0.1335714285714273
274,11601,2020-11-01,0.1335714285714273
275,11601,2020-11-02,0.26714285714285585
276,11601,2020-11-03,0.4007142857142844
277,11601,2020-11-04,0.4007142857142844
278,11601,2020-11-05,0.4007142857142844
279,11601,2020-11-06,0.4007142857142844
280,11601,2020-11-07,0.7735714285714274
281,11601,2020-11-08,0.7735714285714274
282,11601,2020-11-09,1.0128571428571416
283,11601,2020-11-10,1.0128571428571416
284,11601,2020-11-11,1.0128571428571416
285,11601,2020-11-12,1.0128571428571416
286,11601,2020-11-13,1.49142857142857
287,11601,2020-11-14,1.49142857142857
288,11601,2020-11-15,1.49142857142857
289,11601,2020-11-16,1.3578571428571415
290,11601,2020-11-17,1.3578571428571415
291,11601,2020-11-18,2.153571428571427
292,11601,2020-11-19,2.3928571428571415
293,11601,2020-11-20,2.3928571428571415
294,11601,2020-11-21,2.4985714285714273
295,11601,2020-11-22,2.4985714285714273
296,11601,2020-11-23,2.337142857142856
297,11601,2020-11-24,2.337142857142856
298,11601,2020-11-25,2.787857142857142
299,11601,2020-11-26,2.9214285714285704
300,11601,2020-11-27,2.5764285714285697
301,11601,2020-11-28,2.5764285714285697
302,11601,2020-11-29,2.5764285714285697
303,11601,2020-11-30,2.5764285714285697
304,11601,2020-12-01,2.4428571428571417
305,11601,2020-12-02,2.0978571428571415
306,11601,2020-12-03,1.8585714285714272
307,11601,2020-12-04,2.069999999999999
308,11601,2020-12-05,1.5914285714285703
309,11601,2020-12-06,1.5914285714285703
310,11601,2020-12-07,1.619285714285713
311,11601,2020-12-08,1.619285714285713
312,11601,2020-12-09,1.992142857142856
313,11601,2020-12-10,1.8585714285714274
314,11601,2020-12-11,1.724999999999999
315,11601,2020-12-12,1.724999999999999
316,11601,2020-12-13,1.724999999999999
317,11601,2020-12-14,2.147857142857142
318,11601,2020-12-15,2.147857142857142
319,11601,2020-12-16,1.697142857142856
320,11601,2020-12-17,1.8307142857142846
321,11601,2020-12-18,1.619285714285713
322,11601,2020-12-19,1.619285714285713
323,11601,2020-12-20,1.8307142857142846
324,11601,2020-12-21,1.8028571428571418
325,11601,2020-12-22,1.8028571428571418
326,11601,2020-12-23,0.9792857142857131
327,11601,2020-12-24,0.9792857142857131
328,11601,2020-12-25,0.9792857142857131
329,11601,2020-12-26,0.9792857142857131
330,11601,2020-12-27,0.9792857142857131
331,11601,2020-12-28,0.5564285714285703
332,11601,2020-12-29,0.5564285714285703
333,11601,2020-12-30,0.5564285714285703
334,11601,2020-12-31,1.0849999999999986
335,11601,2021-01-01,1.0849999999999986
336,11601,2021-01-02,1.0849999999999986
337,11601,2021-01-03,0.8735714285714271
338,11601,2021-01-04,0.6621428571428556
339,11601,2021-01-05,0.9014285714285698
340,11601,2021-01-06,1.0349999999999984
341,11601,2021-01-07,1.0349999999999984
342,11601,2021-01-08,1.0349999999999984
343,11601,2021-01-09,1.0349999999999984
344,11601,2021-01-10,1.168571428571427
345,11601,2021-01-11,1.168571428571427
346,11601,2021-01-12,1.168571428571427
347,11601,2021-01-13,1.168571428571427
348,11601,2021-01-14,0.5064285714285699
349,11601,2021-01-15,0.5064285714285699
350,11601,2021-01-16,0.5064285714285699
351,11601,2021-01-17,0.5064285714285699
352,11601,2021-01-18,0.5064285714285699
353,11601,2021-01-19,0.4007142857142843
354,11601,2021-01-20,0.2671428571428557
355,11601,2021-01-21,0.2671428571428557
356,11601,2021-01-22,0.47857142857142715
357,11601,2021-01-23,0.47857142857142715
358,11601,2021-01-24,0.34499999999999853
359,11601,2021-01-25,0.34499999999999853
360,11601,2021-01-26,0.34499999999999853
361,11601,2021-01-27,0.34499999999999853
362,11601,2021-01-28,0.34499999999999853
363,11601,2021-01-29,0.34499999999999853
364,11601,2021-01-30,0.34499999999999853
365,11601,2021-01-31,0.34499999999999853
366,11601,2021-02-01,0.5564285714285699
367,11601,2021-02-02,0.4228571428571414
368,11601,2021-02-03,0.4228571428571414
369,11601,2021-02-04,0.4228571428571414
370,11601,2021-02-05,0.4228571428571414
371,11601,2021-02-06,0.6621428571428557
372,11601,2021-02-07,0.6621428571428557
373,11601,2021-02-08,0.6621428571428557
374,11601,2021-02-09,0.6621428571428557
375,11601,2021-02-10,0.6621428571428557
376,11601,2021-02-11,0.6621428571428557
377,11601,2021-02-12,0.6621428571428557
378,11601,2021-02-13,0.6621428571428557
379,11601,2021-02-14,0.6621428571428557
380,11601,2021-02-15,0.4507142857142843
381,11601,2021-02-16,0.6899999999999986
382,11601,2021-02-17,0.6899999999999986
383,11601,2021-02-18,0.6899999999999986
384,11601,2021-02-19,0.4785714285714272
385,11601,2021-02-20,0.2392857142857129
386,11601,2021-02-21,0.4785714285714272
387,11601,2021-02-22,0.4785714285714272
388,11601,2021-02-23,0.4785714285714272
389,11601,2021-02-24,0.4785714285714272
390,11601,2021-02-25,0.4785714285714272
391,11601,2021-02-26,0.4785714285714272
392,11601,2021-02-27,0.4785714285714272
393,11601,2021-02-28,0.4785714285714272
394,11601,2021-03-01,0.4785714285714272
395,11601,2021-03-02,0.2392857142857129
396,11601,2021-03-03,0.2392857142857129
397,11601,2021-03-04,0.2392857142857129
398,11601,2021-03-05,0.2392857142857129
399,11601,2021-03-06,0.2392857142857129
400,11601,2021-03-07,0.0
401,11601,2021-03-08,0.0
402,11601,2021-03-09,0.0
403,11601,2021-03-10,0.0
404,11601,2021-03-11,0.0
405,11601,2021-03-12,0.0
406,11601,2021-03-13,0.0
407,11601,2021-03-14,0.0
408,11601,2021-03-15,0.0
409,11601,2021-03-16,0.0
410,11601,2021-03-17,0.0
411,11601,2021-03-18,0.0
412,11601,2021-03-19,0.0
413,11601,2021-03-20,0.0
414,11601,2021-03-21,0.0
415,11601,2021-03-22,0.0
416,11601,2021-03-23,0.0
417,11601,2021-03-24,0.0
418,11601,2021-03-25,0.0
419,11601,2021-03-26,0.0
420,11601,2021-03-27,0.0
421,11601,2021-03-28,0.0
422,11601,2021-03-29,0.0
423,11601,2021-03-30,0.0
424,11601,2021-03-31,0.0
425,11601,2021-04-01,0.0
426,11601,2021-04-02,0.0
427,11601,2021-04-03,0.0
428,11601,2021-04-04,0.0
429,11601,2021-04-05,0.5057142857142843
430,11601,2021-04-06,0.7449999999999986
431,11601,2021-04-07,0.7449999999999986
432,11601,2021-04-08,0.7449999999999986
433,11601,2021-04-09,0.7449999999999986
434,11601,2021-04-10,0.7449999999999986
435,11601,2021-04-11,0.7449999999999986
436,11601,2021-04-12,0.95642857142857
437,11601,2021-04-13,0.95642857142857
438,11601,2021-04-14,0.95642857142857
439,11601,2021-04-15,0.95642857142857
440,11601,2021-04-16,1.1678571428571414
441,11601,2021-04-17,1.1678571428571414
442,11601,2021-04-18,1.6185714285714272
443,11601,2021-04-19,1.1128571428571417
444,11601,2021-04-20,0.8735714285714273
445,11601,2021-04-21,0.8735714285714273
446,11601,2021-04-22,0.8735714285714273
447,11601,2021-04-23,0.8735714285714273
448,11601,2021-04-24,0.8735714285714273
449,11601,2021-04-25,0.8735714285714273
450,11601,2021-04-26,0.6621428571428558
451,11601,2021-04-27,0.7957142857142845
452,11601,2021-04-28,0.7957142857142845
453,11601,2021-04-29,0.7957142857142845
454,11601,2021-04-30,0.584285714285713
455,11601,2021-05-01,0.7957142857142845
456,11601,2021-05-02,0.34499999999999875
457,11601,2021-05-03,0.34499999999999875
458,11601,2021-05-04,0.34499999999999875
459,11601,2021-05-05,0.584285714285713
460,11601,2021-05-06,0.584285714285713
461,11601,2021-05-07,0.8235714285714273
462,11601,2021-05-08,0.8235714285714273
463,11601,2021-05-09,0.8235714285714273
464,11601,2021-05-10,0.8235714285714273
465,11601,2021-05-11,0.9292857142857128
466,11601,2021-05-12,1.1685714285714273
467,11601,2021-05-13,1.1685714285714273
468,11601,2021-05-14,1.1685714285714273
469,11601,2021-05-15,0.9571428571428557
470,11601,2021-05-16,1.0907142857142844
471,11601,2021-05-17,1.0907142857142844
472,11601,2021-05-18,1.0907142857142844
473,11601,2021-05-19,0.8514285714285702
474,11601,2021-05-20,0.8514285714285702
475,11601,2021-05-21,0.7457142857142844
476,11601,2021-05-22,0.7457142857142844
477,11601,2021-05-23,0.7457142857142844
478,11601,2021-05-24,0.9849999999999987
479,11601,2021-05-25,0.7457142857142844
480,11601,2021-05-26,0.5064285714285701
481,11601,2021-05-27,0.5064285714285701
482,11601,2021-05-28,0.5064285714285701
483,11601,2021-05-29,0.5064285714285701
484,11601,2021-05-30,0.37285714285714155
485,11601,2021-05-31,0.37285714285714155
486,11601,2021-06-01,0.5064285714285701
487,11601,2021-06-02,0.5064285714285701
488,11601,2021-06-03,0.5064285714285701
489,11601,2021-06-04,0.37285714285714155
490,11601,2021-06-05,0.37285714285714155
491,11601,2021-06-06,0.37285714285714155
492,11601,2021-06-07,0.1335714285714273
493,11601,2021-06-08,0.1335714285714273
494,11601,2021-06-09,0.1335714285714273
495,11601,2021-06-10,0.1335714285714273
496,11601,2021-06-11,0.1335714285714273
497,11601,2021-06-12,0.1335714285714273
498,11601,2021-06-13,0.1335714285714273
499,11601,2021-06-14,0.1335714285714273
500,11601,2021-06-15,0.0
501,11601,2021-06-16,0.0
502,11601,2021-06-17,0.0
503,11601,2021-06-18,0.0
504,11601,2021-06-19,0.0
505,11601,2021-06-20,0.0
506,11601,2021-06-21,0.0
507,11601,2021-06-22,0.0
508,11601,2021-06-23,0.0
509,11601,2021-06-24,0.0
510,11601,2021-06-25,0.0
511,11601,2021-06-26,0.0
512,11601,2021-06-27,0.0
513,11601,2021-06-28,0.0
514,11601,2021-06-29,0.0
515,11601,2021-06-30,0.0
516,11601,2021-07-01,0.0
517,11601,2021-07-02,0.0
518,11601,2021-07-03,0.0
519,11601,2021-07-04,0.0
520,11601,2021-07-05,0.0
521,11601,2021-07-06,0.0
522,11601,2021-07-07,0.0
523,11601,2021-07-08,0.0
524,11601,2021-07-09,0.0
525,11601,2021-07-10,0.0
526,11601,2021-07-11,0.0
527,11601,2021-07-12,0.0
528,11601,2021-07-13,0.2664285714285701
529,11601,2021-07-14,0.2664285714285701
530,11601,2021-07-15,0.2664285714285701
531,11601,2021-07-16,0.2664285714285701
532,11601,2021-07-17,0.2664285714285701
533,11601,2021-07-18,0.2664285714285701
534,11601,2021-07-19,0.2664285714285701
535,11601,2021-07-20,0.2664285714285701
536,11601,2021-07-21,0.2664285714285701
537,11601,2021-07-22,0.2664285714285701
538,11601,2021-07-23,0.2664285714285701
539,11601,2021-07-24,0.2664285714285701
540,11601,2021-07-25,0.2664285714285701
541,11601,2021-07-26,0.2664285714285701
542,11601,2021-07-27,0.0
543,11601,2021-07-28,0.0
544,11601,2021-07-29,0.0
545,11601,2021-07-30,0.0
546,11601,2021-07-31,0.0
547,11601,2021-08-01,0.0
548,11601,2021-08-02,0.0
549,11601,2021-08-03,0.0
550,11601,2021-08-04,0.1335714285714273
551,11601,2021-08-05,0.34499999999999875
552,11601,2021-08-06,0.34499999999999875
553,11601,2021-08-07,0.34499999999999875
554,11601,2021-08-08,0.5564285714285702
555,11601,2021-08-09,0.5564285714285702
556,11601,2021-08-10,0.5564285714285702
557,11601,2021-08-11,0.5564285714285702
558,11601,2021-08-12,0.5564285714285702
559,11601,2021-08-13,0.5564285714285702
560,11601,2021-08-14,0.5564285714285702
561,11601,2021-08-15,0.6899999999999987
562,11601,2021-08-16,0.6899999999999987
563,11601,2021-08-17,0.6899999999999987
564,11601,2021-08-18,0.5564285714285702
565,11601,2021-08-19,0.34499999999999875
566,11601,2021-08-20,0.34499999999999875
567,11601,2021-08-21,0.34499999999999875
568,11601,2021-08-22,0.13357142857142731
569,11601,2021-08-23,0.13357142857142731
570,11601,2021-08-24,0.34499999999999875
571,11601,2021-08-25,0.34499999999999875
572,11601,2021-08-26,0.34499999999999875
573,11601,2021-08-27,0.34499999999999875
574,11601,2021-08-28,0.4785714285714273
575,11601,2021-08-29,0.34499999999999875
576,11601,2021-08-30,0.4785714285714273
577,11601,2021-08-31,0.9014285714285702
578,11601,2021-09-01,1.1128571428571417
579,11601,2021-09-02,1.1128571428571417
580,11601,2021-09-03,1.3242857142857132
581,11601,2021-09-04,1.3242857142857132
582,11601,2021-09-05,1.5907142857142846
583,11601,2021-09-06,1.5907142857142846
584,11601,2021-09-07,1.3792857142857131
585,11601,2021-09-08,1.5128571428571418
586,11601,2021-09-09,1.5128571428571418
587,11601,2021-09-10,1.8578571428571418
588,11601,2021-09-11,1.724285714285713
589,11601,2021-09-12,1.724285714285713
590,11601,2021-09-13,1.5907142857142844
591,11601,2021-09-14,1.1678571428571414
592,11601,2021-09-15,0.95642857142857
593,11601,2021-09-16,1.3014285714285698
594,11601,2021-09-17,1.3292857142857126
595,11601,2021-09-18,1.3292857142857126
596,11601,2021-09-19,1.0628571428571412
597,11601,2021-09-20,1.2742857142857127
598,11601,2021-09-21,1.2742857142857127
599,11601,2021-09-22,1.140714285714284
600,11601,2021-09-23,1.140714285714284
601,11601,2021-09-24,0.7957142857142842
602,11601,2021-09-25,0.7957142857142842
603,11601,2021-09-26,0.7957142857142842
604,11601,2021-09-27,0.7957142857142842
605,11601,2021-09-28,0.9292857142857126
606,11601,2021-09-29,0.9292857142857126
607,11601,2021-09-30,1.0349999999999986
608,11601,2021-10-01,0.7957142857142843
609,11601,2021-10-02,0.7957142857142843
610,11601,2021-10-03,0.7957142857142843
611,11601,2021-10-04,0.7178571428571414
612,11601,2021-10-05,0.7178571428571414
613,11601,2021-10-06,0.7178571428571414
614,11601,2021-10-07,0.7178571428571414
615,11601,2021-10-08,0.85142857142857
616,11601,2021-10-09,0.85142857142857
617,11601,2021-10-10,0.85142857142857
618,11601,2021-10-11,0.85142857142857
619,11601,2021-10-12,0.7178571428571414
620,11601,2021-10-13,0.7178571428571414
621,11601,2021-10-14,0.5064285714285699
622,11601,2021-10-15,0.7457142857142841
623,11601,2021-10-16,0.9571428571428555
624,11601,2021-10-17,0.9571428571428555
625,11601,2021-10-18,1.0349999999999984
626,11601,2021-10-19,1.0349999999999984
627,11601,2021-10-20,1.2464285714285699
628,11601,2021-10-21,1.2464285714285699
629,11601,2021-10-22,1.1128571428571412
630,11601,2021-10-23,1.2464285714285699
631,11601,2021-10-24,1.2464285714285699
632,11601,2021-10-25,1.2464285714285699
633,11601,2021-10-26,1.2464285714285699
634,11601,2021-10-27,1.2464285714285699
635,11601,2021-10-28,1.2464285714285699
636,11601,2021-10-29,1.2464285714285699
637,11601,2021-10-30,1.168571428571427
638,11601,2021-10-31,1.4078571428571414
639,11601,2021-11-01,1.1964285714285698
640,11601,2021-11-02,1.1964285714285698
641,11601,2021-11-03,0.9849999999999984
642,11601,2021-11-04,1.118571428571427
643,11601,2021-11-05,1.118571428571427
644,11601,2021-11-06,0.9849999999999984
645,11601,2021-11-07,0.9849999999999984
646,11601,2021-11-08,1.118571428571427
647,11601,2021-11-09,1.118571428571427
648,11601,2021-11-10,1.118571428571427
649,11601,2021-11-11,0.8792857142857128
650,11601,2021-11-12,0.6399999999999986
651,11601,2021-11-13,0.50642857142857
652,11601,2021-11-14,0.2671428571428557
653,11601,2021-11-15,0.2671428571428557
654,11601,2021-11-16,0.2671428571428557
655,11601,2021-11-17,0.5335714285714271
656,11601,2021-11-18,0.3999999999999985
657,11601,2021-11-19,0.3999999999999985
658,11601,2021-11-20,0.3999999999999985
659,11601,2021-11-21,0.3999999999999985
660,11601,2021-11-22,0.26642857142856996
661,11601,2021-11-23,0.26642857142856996
662,11601,2021-11-24,0.26642857142856996
663,11601,2021-11-25,0.26642857142856996
664,11601,2021-11-26,0.3999999999999985
665,11601,2021-11-27,0.3999999999999985
666,11601,2021-11-28,0.6392857142857128
667,11601,2021-11-29,0.6392857142857128
668,11601,2021-11-30,0.6392857142857128
669,11601,2021-12-01,0.3728571428571414
670,11601,2021-12-02,0.3728571428571414
671,11601,2021-12-03,0.3728571428571414
672,11601,2021-12-04,0.3728571428571414
673,11601,2021-12-05,0.3728571428571414
674,11601,2021-12-06,0.3728571428571414
675,11601,2021-12-07,0.3728571428571414
676,11601,2021-12-08,0.3728571428571414
677,11601,2021-12-09,0.3728571428571414
678,11601,2021-12-10,0.2392857142857128
679,11601,2021-12-11,0.2392857142857128
680,11601,2021-12-12,0.21142857142856994
681,11601,2021-12-13,0.21142857142856994
682,11601,2021-12-14,0.21142857142856994
683,11601,2021-12-15,0.21142857142856994
684,11601,2021-12-16,0.21142857142856994
685,11601,2021-12-17,0.21142857142856994
686,11601,2021-12-18,0.3449999999999985
687,11601,2021-12-19,0.3449999999999985
688,11601,2021-12-20,0.47857142857142704
689,11601,2021-12-21,0.7449999999999984
690,11601,2021-12-22,0.9842857142857128
691,11601,2021-12-23,0.9842857142857128
692,11601,2021-12-24,0.9842857142857128
693,11601,2021-12-25,0.9842857142857128
