,migration_direction,year-month,tree_number,total_transitions,transitions_in_time_interval,proportion_transitions_in_time_interval,mig_per_lineage,mig_per_bl
0,South_King_County-to-North_King_County,2022-02,19,629,37,0.058823529411764705,,26.083286832327282
0,South_King_County-to-North_King_County,2021-04,19,629,56,0.0890302066772655,2.8217054263565893,29.08345919967485
0,South_King_County-to-North_King_County,2020-05,19,629,18,0.028616852146263912,1.6,21.455894995576873
0,North_King_County-to-South_King_County,2021-07,20,393,23,0.058524173027989825,,27.95832233853313
0,North_King_County-to-South_King_County,2020-08,20,393,5,0.01272264631043257,,17.667758981016437
0,North_King_County-to-South_King_County,2022-03,20,393,1,0.002544529262086514,,38.113447502938705
0,North_King_County-to-South_King_County,2021-09,20,393,33,0.08396946564885496,1.1785714285714286,34.79012748213129
0,North_King_County-to-South_King_County,2020-06,20,393,7,0.017811704834605598,0.25925925925925924,9.669846981384435
0,North_King_County-to-South_King_County,2021-05,20,393,18,0.04580152671755725,1.2857142857142858,4.653145076690868
0,North_King_County-to-South_King_County,2021-03,20,393,14,0.035623409669211195,0.681081081081081,3.1836715951063854
0,North_King_County-to-South_King_County,2020-07,20,393,7,0.017811704834605598,inf,12.80401469044524
0,North_King_County-to-South_King_County,2020-02,20,393,6,0.015267175572519083,inf,49.87647431073075
0,North_King_County-to-South_King_County,2021-10,20,393,22,0.05597964376590331,0.9565217391304348,21.915199590390046
0,North_King_County-to-South_King_County,2020-04,20,393,14,0.035623409669211195,3.36,21.492947084888154
0,North_King_County-to-South_King_County,2021-12,20,393,38,0.09669211195928754,0.75,9.790289493793626
0,North_King_County-to-South_King_County,2021-06,20,393,12,0.030534351145038167,0.9230769230769231,6.80205460179724
0,North_King_County-to-South_King_County,2020-12,20,393,5,0.01272264631043257,,13.388187421941579
0,North_King_County-to-South_King_County,2020-09,20,393,2,0.005089058524173028,0.2857142857142857,10.258590821169367
0,North_King_County-to-South_King_County,2021-01,20,393,4,0.010178117048346057,,5.04800800424912
0,North_King_County-to-South_King_County,2020-03,20,393,41,0.10432569974554708,18.791666666666668,55.09988335617607
0,North_King_County-to-South_King_County,2021-02,20,393,13,0.03307888040712468,,13.170810992530914
0,North_King_County-to-South_King_County,2021-11,20,393,21,0.05343511450381679,1.4,27.972668360371397
0,North_King_County-to-South_King_County,2020-10,20,393,1,0.002544529262086514,,4.582759246960089
0,North_King_County-to-South_King_County,2022-01,20,393,29,0.0737913486005089,0.6170212765957447,29.267495873215893
0,North_King_County-to-South_King_County,2021-08,20,393,18,0.04580152671755725,,27.260154489542185
0,North_King_County-to-South_King_County,2020-11,20,393,1,0.002544529262086514,,1.6445127131432762
0,North_King_County-to-South_King_County,2022-02,20,393,18,0.04580152671755725,,16.36267204022261
0,North_King_County-to-South_King_County,2021-04,20,393,23,0.058524173027989825,0.9857142857142858,5.887863586504431
0,North_King_County-to-South_King_County,2020-05,20,393,16,0.04071246819338423,24.0,17.552154393089978
0,South_King_County-to-North_King_County,2021-07,20,546,20,0.03663003663003663,1.5384615384615385,20.161096337043436
0,South_King_County-to-North_King_County,2020-08,20,546,5,0.009157509157509158,,39.171695700231
0,South_King_County-to-North_King_County,2022-03,20,546,3,0.005494505494505495,,113.56058768434137
0,South_King_County-to-North_King_County,2021-09,20,546,36,0.06593406593406594,1.6744186046511629,28.669046736470808
0,South_King_County-to-North_King_County,2020-06,20,546,25,0.045787545787545784,5.434782608695652,57.995083946091064
0,South_King_County-to-North_King_County,2021-05,20,546,51,0.09340659340659341,1.5454545454545454,33.68132718546586
0,South_King_County-to-North_King_County,2021-03,20,546,41,0.07509157509157509,2.5434243176178657,43.24584961120648
0,South_King_County-to-North_King_County,2020-07,20,546,11,0.020146520146520148,0.4782608695652174,34.918444415990564
0,South_King_County-to-North_King_County,2020-02,20,546,5,0.009157509157509158,inf,4.798123389300398
0,South_King_County-to-North_King_County,2021-10,20,546,26,0.047619047619047616,0.8666666666666667,31.775891406396653
0,South_King_County-to-North_King_County,2020-04,20,546,17,0.031135531135531136,2.0,26.622548161841557
0,South_King_County-to-North_King_County,2021-12,20,546,62,0.11355311355311355,1.8674698795180722,23.77877199180134
0,South_King_County-to-North_King_County,2021-06,20,546,24,0.04395604395604396,1.8461538461538463,25.976336938137752
0,South_King_County-to-North_King_County,2020-12,20,546,5,0.009157509157509158,,14.974407724589668
0,South_King_County-to-North_King_County,2020-09,20,546,2,0.003663003663003663,0.4,12.046809430846915
0,South_King_County-to-North_King_County,2021-01,20,546,10,0.018315018315018316,1.0,26.752529201910086
0,South_King_County-to-North_King_County,2020-03,20,546,18,0.03296703296703297,18.0,10.302042566312016
0,South_King_County-to-North_King_County,2021-02,20,546,10,0.018315018315018316,0.7894736842105263,19.019255713085634
0,South_King_County-to-North_King_County,2021-11,20,546,20,0.03663003663003663,1.3333333333333333,24.586186014629202
0,South_King_County-to-North_King_County,2020-10,20,546,1,0.0018315018315018315,,4.621569701902172
0,South_King_County-to-North_King_County,2022-01,20,546,39,0.07142857142857142,0.6724137931034483,41.42001030311681
0,South_King_County-to-North_King_County,2021-08,20,546,25,0.045787545787545784,,49.778487790290356
0,South_King_County-to-North_King_County,2020-11,20,546,4,0.007326007326007326,1.3333333333333333,78.92519330349916
0,South_King_County-to-North_King_County,2022-02,20,546,35,0.0641025641025641,1.5909090909090908,43.9023076894396
0,South_King_County-to-North_King_County,2021-04,20,546,42,0.07692307692307693,1.5208913649025069,28.9731002210338
0,South_King_County-to-North_King_County,2020-05,20,546,6,0.01098901098901099,2.0,9.46174671019087
0,North_King_County-to-South_King_County,2021-07,21,634,43,0.06782334384858044,1.9545454545454546,30.601978718094923
0,North_King_County-to-South_King_County,2020-08,21,634,13,0.02050473186119874,2.3214285714285716,49.22157473278724
0,North_King_County-to-South_King_County,2022-03,21,634,2,0.0031545741324921135,,173.07431064320818
0,North_King_County-to-South_King_County,2021-09,21,634,22,0.03470031545741325,,29.081176150430867
0,North_King_County-to-South_King_County,2020-06,21,634,17,0.026813880126182965,0.9066666666666666,13.995727474081802
0,North_King_County-to-South_King_County,2021-05,21,634,32,0.050473186119873815,1.7777777777777777,8.325849275239426
0,North_King_County-to-South_King_County,2021-03,21,634,28,0.04416403785488959,0.4,7.074520232336047
0,North_King_County-to-South_King_County,2020-07,21,634,13,0.02050473186119874,0.8813559322033898,17.480078147065164
0,North_King_County-to-South_King_County,2020-02,21,634,12,0.01892744479495268,1.6216216216216215,27.049451663649972
0,North_King_County-to-South_King_County,2021-10,21,634,14,0.022082018927444796,,17.260294888533487
0,North_King_County-to-South_King_County,2020-04,21,634,19,0.02996845425867508,1.694267515923567,23.000105202567322
0,North_King_County-to-South_King_County,2021-12,21,634,46,0.07255520504731862,3.066666666666667,10.015305424012853
0,North_King_County-to-South_King_County,2021-06,21,634,35,0.055205047318611984,1.9444444444444444,14.334041260077452
0,North_King_County-to-South_King_County,2020-12,21,634,10,0.015772870662460567,1.3333333333333333,14.73436101239539
0,North_King_County-to-South_King_County,2020-09,21,634,5,0.007886435331230283,0.8333333333333334,25.844735894767044
0,North_King_County-to-South_King_County,2021-01,21,634,13,0.02050473186119874,4.333333333333333,14.177536243182876
0,North_King_County-to-South_King_County,2020-03,21,634,44,0.0694006309148265,10.666666666666666,99.33778706638272
0,North_King_County-to-South_King_County,2021-02,21,634,18,0.028391167192429023,1.3846153846153846,13.848282895346136
0,North_King_County-to-South_King_County,2021-11,21,634,27,0.04258675078864353,,33.54977888874719
0,North_King_County-to-South_King_County,2020-10,21,634,5,0.007886435331230283,0.75,14.32968068734275
0,North_King_County-to-South_King_County,2022-01,21,634,59,0.09305993690851735,3.6307692307692307,45.594751075252915
0,North_King_County-to-South_King_County,2021-08,21,634,29,0.04574132492113565,,28.31044900745333
0,North_King_County-to-South_King_County,2020-11,21,634,10,0.015772870662460567,1.1111111111111112,15.124712469140968
0,North_King_County-to-South_King_County,2022-02,21,634,39,0.061514195583596214,,25.9389243860966
0,North_King_County-to-South_King_County,2021-04,21,634,52,0.08201892744479496,2.0,12.091889996518338
0,North_King_County-to-South_King_County,2020-05,21,634,25,0.03943217665615142,1.7316017316017316,16.38991120095791
0,South_King_County-to-North_King_County,2021-07,21,813,36,0.04428044280442804,1.945945945945946,22.515584051158097
0,South_King_County-to-North_King_County,2020-08,21,813,10,0.012300123001230012,1.0526315789473684,25.865167056071357
0,South_King_County-to-North_King_County,2022-03,21,813,4,0.004920049200492005,,569.0790281382692
0,South_King_County-to-North_King_County,2021-09,21,813,32,0.03936039360393604,1.4545454545454546,44.429929659634084
0,South_King_County-to-North_King_County,2020-06,21,813,35,0.04305043050430504,1.7708333333333333,85.51926052718129
0,South_King_County-to-North_King_County,2021-05,21,813,60,0.07380073800738007,2.823529411764706,42.85863665613172
0,South_King_County-to-North_King_County,2021-03,21,813,54,0.06642066420664207,2.4545454545454546,48.32750923184867
0,South_King_County-to-North_King_County,2020-07,21,813,17,0.020910209102091022,1.317829457364341,35.96048293075083
0,South_King_County-to-North_King_County,2020-02,21,813,17,0.020910209102091022,2.479166666666667,13.531544462811818
0,South_King_County-to-North_King_County,2021-10,21,813,19,0.023370233702337023,,38.8623651354831
0,South_King_County-to-North_King_County,2020-04,21,813,23,0.028290282902829027,2.6136363636363633,28.973314951201782
0,South_King_County-to-North_King_County,2021-12,21,813,85,0.1045510455104551,5.230769230769231,33.49279473370045
0,South_King_County-to-North_King_County,2021-06,21,813,50,0.06150061500615006,2.7777777777777777,48.88675098351051
0,South_King_County-to-North_King_County,2020-12,21,813,13,0.015990159901599015,2.1666666666666665,46.29435115977066
0,South_King_County-to-North_King_County,2020-09,21,813,4,0.004920049200492005,3.0,27.19197312826356
0,South_King_County-to-North_King_County,2021-01,21,813,17,0.020910209102091022,,46.63010979093
0,South_King_County-to-North_King_County,2020-03,21,813,18,0.02214022140221402,3.176470588235294,13.239165598914743
0,South_King_County-to-North_King_County,2021-02,21,813,20,0.024600246002460024,1.5384615384615385,32.890211507702574
0,South_King_County-to-North_King_County,2021-11,21,813,27,0.033210332103321034,,28.189503731136952
0,South_King_County-to-North_King_County,2020-10,21,813,7,0.008610086100861008,1.1666666666666667,27.44499768598915
0,South_King_County-to-North_King_County,2022-01,21,813,64,0.07872078720787208,3.878787878787879,39.7278841537898
0,South_King_County-to-North_King_County,2021-08,21,813,39,0.04797047970479705,,62.997398646232284
0,South_King_County-to-North_King_County,2020-11,21,813,15,0.01845018450184502,2.727272727272727,46.3490774366075
0,South_King_County-to-North_King_County,2022-02,21,813,54,0.06642066420664207,2.0506329113924053,41.3048818591389
0,South_King_County-to-North_King_County,2021-04,21,813,69,0.08487084870848709,3.2470588235294118,34.90519459308709
0,South_King_County-to-North_King_County,2020-05,21,813,18,0.02214022140221402,1.2774193548387096,30.049214454018085
0,North_King_County-to-South_King_County,2021-07,22,585,22,0.037606837606837605,,24.664663531331925
0,North_King_County-to-South_King_County,2020-08,22,585,3,0.005128205128205128,0.35294117647058826,16.68047976601622
0,North_King_County-to-South_King_County,2022-03,22,585,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-09,22,585,36,0.06153846153846154,1.5319148936170213,28.04471991069712
0,North_King_County-to-South_King_County,2020-06,22,585,15,0.02564102564102564,1.875,18.321820398553438
0,North_King_County-to-South_King_County,2021-05,22,585,33,0.05641025641025641,2.75,8.133717092137756
0,North_King_County-to-South_King_County,2021-03,22,585,36,0.06153846153846154,1.937219730941704,7.205172094329831
0,North_King_County-to-South_King_County,2020-07,22,585,12,0.020512820512820513,inf,11.744728446618481
0,North_King_County-to-South_King_County,2020-02,22,585,5,0.008547008547008548,inf,40.27015281537759
0,North_King_County-to-South_King_County,2021-10,22,585,30,0.05128205128205128,1.2195121951219512,36.82353102608793
0,North_King_County-to-South_King_County,2020-04,22,585,18,0.03076923076923077,7.7142857142857135,27.302294884832
0,North_King_County-to-South_King_County,2021-12,22,585,67,0.11452991452991453,2.5605095541401273,16.559003201481946
0,North_King_County-to-South_King_County,2021-06,22,585,22,0.037606837606837605,0.5176470588235295,12.204880495108913
0,North_King_County-to-South_King_County,2020-12,22,585,15,0.02564102564102564,,38.88096047920286
0,North_King_County-to-South_King_County,2020-09,22,585,4,0.006837606837606838,0.8571428571428571,14.118742463114087
0,North_King_County-to-South_King_County,2021-01,22,585,12,0.020512820512820513,0.8,18.619508836116008
0,North_King_County-to-South_King_County,2020-03,22,585,28,0.04786324786324787,13.517241379310343,71.4137753402803
0,North_King_County-to-South_King_County,2021-02,22,585,10,0.017094017094017096,0.5660377358490566,10.857603981574428
0,North_King_County-to-South_King_County,2021-11,22,585,19,0.03247863247863248,1.1176470588235294,18.119028894356283
0,North_King_County-to-South_King_County,2020-10,22,585,7,0.011965811965811967,0.9545454545454546,31.798267392817166
0,North_King_County-to-South_King_County,2022-01,22,585,45,0.07692307692307693,1.9911504424778759,24.33755141840742
0,North_King_County-to-South_King_County,2021-08,22,585,34,0.05811965811965812,,40.9991689879666
0,North_King_County-to-South_King_County,2020-11,22,585,10,0.017094017094017096,1.25,12.442471043307886
0,North_King_County-to-South_King_County,2022-02,22,585,41,0.07008547008547009,0.7454545454545455,32.92713594320601
0,North_King_County-to-South_King_County,2021-04,22,585,32,0.0547008547008547,2.6666666666666665,6.365895820525658
0,North_King_County-to-South_King_County,2020-05,22,585,26,0.044444444444444446,4.16,23.254022809854234
0,South_King_County-to-North_King_County,2021-07,22,769,22,0.02860858257477243,2.0,20.46557832412692
0,South_King_County-to-North_King_County,2020-08,22,769,4,0.005201560468140442,,69.39763796924058
0,South_King_County-to-North_King_County,2022-03,22,769,3,0.0039011703511053317,,234.76711135273965
0,South_King_County-to-North_King_County,2021-09,22,769,44,0.05721716514954486,,31.80096873155012
0,South_King_County-to-North_King_County,2020-06,22,769,25,0.032509752925877766,1.8518518518518519,30.6354693522554
0,South_King_County-to-North_King_County,2021-05,22,769,61,0.07932379713914174,5.083333333333333,50.64818814835231
0,South_King_County-to-North_King_County,2021-03,22,769,56,0.07282184655396619,4.216867469879518,61.901982158981134
0,South_King_County-to-North_King_County,2020-07,22,769,20,0.02600780234070221,2.857142857142857,50.1613169706254
0,South_King_County-to-North_King_County,2020-02,22,769,6,0.007802340702210663,0.7058823529411765,5.028798454724393
0,South_King_County-to-North_King_County,2021-10,22,769,33,0.04291287386215865,1.2692307692307692,36.51944543973281
0,South_King_County-to-North_King_County,2020-04,22,769,20,0.02600780234070221,5.833333333333334,30.8808072768779
0,South_King_County-to-North_King_County,2021-12,22,769,90,0.11703511053315994,4.581818181818182,27.532010122788698
0,South_King_County-to-North_King_County,2021-06,22,769,32,0.04161248374512354,1.8285714285714285,35.872537744039086
0,South_King_County-to-North_King_County,2020-12,22,769,8,0.010403120936280884,,16.540267893438884
0,South_King_County-to-North_King_County,2020-09,22,769,2,0.002600780234070221,0.3333333333333333,10.97917733642757
0,South_King_County-to-North_King_County,2021-01,22,769,19,0.0247074122236671,1.2666666666666666,72.47577364760028
0,South_King_County-to-North_King_County,2020-03,22,769,10,0.013003901170351105,inf,8.981016094412787
0,South_King_County-to-North_King_County,2021-02,22,769,9,0.011703511053315995,0.75,20.355687801405434
0,South_King_County-to-North_King_County,2021-11,22,769,30,0.03901170351105332,1.5517241379310345,67.24629980160566
0,South_King_County-to-North_King_County,2020-10,22,769,10,0.013003901170351105,1.6666666666666667,29.445301976411457
0,South_King_County-to-North_King_County,2022-01,22,769,59,0.07672301690507152,1.7268292682926831,42.25848460266468
0,South_King_County-to-North_King_County,2021-08,22,769,31,0.04031209362808843,1.7222222222222223,40.667626359971266
0,South_King_County-to-North_King_County,2020-11,22,769,13,0.016905071521456438,1.625,44.99833225151197
0,South_King_County-to-North_King_County,2022-02,22,769,54,0.07022106631989597,,39.315689367464934
0,South_King_County-to-North_King_County,2021-04,22,769,83,0.10793237971391417,5.09462915601023,61.61622079967268
0,South_King_County-to-North_King_County,2020-05,22,769,19,0.0247074122236671,inf,18.162470404588728
0,North_King_County-to-South_King_County,2021-07,23,609,28,0.04597701149425287,,37.670743882372484
0,North_King_County-to-South_King_County,2020-08,23,609,10,0.016420361247947456,0.7142857142857143,37.518053537002245
0,North_King_County-to-South_King_County,2022-03,23,609,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-09,23,609,38,0.06239737274220033,1.7674418604651163,35.61414688196735
0,North_King_County-to-South_King_County,2020-06,23,609,18,0.029556650246305417,1.2,15.777704105222673
0,North_King_County-to-South_King_County,2021-05,23,609,41,0.06732348111658457,1.9523809523809523,10.470680235885562
0,North_King_County-to-South_King_County,2021-03,23,609,29,0.047619047619047616,1.0116279069767442,6.276549555864018
0,North_King_County-to-South_King_County,2020-07,23,609,14,0.022988505747126436,0.7924528301886792,13.981078326137048
0,North_King_County-to-South_King_County,2020-02,23,609,7,0.011494252873563218,,19.142713262418827
0,North_King_County-to-South_King_County,2021-10,23,609,30,0.04926108374384237,1.1111111111111112,28.38514175801932
0,North_King_County-to-South_King_County,2020-04,23,609,26,0.042692939244663386,,34.96927775393439
0,North_King_County-to-South_King_County,2021-12,23,609,46,0.0755336617405583,1.9166666666666667,11.000103216479127
0,North_King_County-to-South_King_County,2021-06,23,609,19,0.031198686371100164,0.8260869565217391,10.608140716384682
0,North_King_County-to-South_King_County,2020-12,23,609,12,0.019704433497536946,0.6666666666666666,22.240389345373796
0,North_King_County-to-South_King_County,2020-09,23,609,6,0.009852216748768473,1.5789473684210527,28.20631327196354
0,North_King_County-to-South_King_County,2021-01,23,609,18,0.029556650246305417,1.5,16.297359537488173
0,North_King_County-to-South_King_County,2020-03,23,609,40,0.06568144499178982,3.4782608695652173,58.476912976849505
0,North_King_County-to-South_King_County,2021-02,23,609,15,0.024630541871921183,1.0344827586206897,14.01609990220117
0,North_King_County-to-South_King_County,2021-11,23,609,33,0.054187192118226604,1.3026315789473686,26.14956288994079
0,North_King_County-to-South_King_County,2020-10,23,609,4,0.006568144499178982,0.5,19.08167038306335
0,North_King_County-to-South_King_County,2022-01,23,609,35,0.05747126436781609,1.5909090909090908,39.14849129267528
0,North_King_County-to-South_King_County,2021-08,23,609,28,0.04597701149425287,,35.434994946790596
0,North_King_County-to-South_King_County,2020-11,23,609,10,0.016420361247947456,0.6451612903225806,15.333778930733462
0,North_King_County-to-South_King_County,2022-02,23,609,29,0.047619047619047616,1.380952380952381,29.41908996985283
0,North_King_County-to-South_King_County,2021-04,23,609,41,0.06732348111658457,1.9446640316205535,11.254147300528201
0,North_King_County-to-South_King_County,2020-05,23,609,30,0.04926108374384237,1.607142857142857,28.549566977501044
0,South_King_County-to-North_King_County,2021-07,23,771,22,0.028534370946822308,1.1282051282051282,18.90909615017765
0,South_King_County-to-North_King_County,2020-08,23,771,11,0.014267185473411154,2.75,56.52163143577833
0,South_King_County-to-North_King_County,2022-03,23,771,1,0.0012970168612191958,,148.2977885828902
0,South_King_County-to-North_King_County,2021-09,23,771,42,0.054474708171206226,1.5555555555555556,31.41728257135045
0,South_King_County-to-North_King_County,2020-06,23,771,27,0.03501945525291829,2.547169811320755,43.49947498410134
0,South_King_County-to-North_King_County,2021-05,23,771,67,0.08690012970168612,4.161490683229813,45.61321925639539
0,South_King_County-to-North_King_County,2021-03,23,771,52,0.06744487678339818,3.431472081218274,49.33824632010731
0,South_King_County-to-North_King_County,2020-07,23,771,27,0.03501945525291829,1.469387755102041,111.8721962411959
0,South_King_County-to-North_King_County,2020-02,23,771,8,0.010376134889753566,2.6666666666666665,8.53112196772992
0,South_King_County-to-North_King_County,2021-10,23,771,32,0.041504539559014265,1.0666666666666667,38.62953773598586
0,South_King_County-to-North_King_County,2020-04,23,771,20,0.02594033722438392,0.975609756097561,23.130624947397422
0,South_King_County-to-North_King_County,2021-12,23,771,87,0.11284046692607004,3.8839285714285716,30.14884918956846
0,South_King_County-to-North_King_County,2021-06,23,771,36,0.04669260700389105,1.565217391304348,31.79165664961728
0,South_King_County-to-North_King_County,2020-12,23,771,15,0.019455252918287938,,36.645919396685805
0,South_King_County-to-North_King_County,2020-09,23,771,6,0.007782101167315175,1.875,31.57325171582759
0,South_King_County-to-North_King_County,2021-01,23,771,20,0.02594033722438392,1.5789473684210527,39.10920629123699
0,South_King_County-to-North_King_County,2020-03,23,771,24,0.0311284046692607,1.2,15.383766497454507
0,South_King_County-to-North_King_County,2021-02,23,771,17,0.02204928664072633,1.4166666666666667,25.756045906630373
0,South_King_County-to-North_King_County,2021-11,23,771,32,0.041504539559014265,1.3617021276595744,32.0184475871946
0,South_King_County-to-North_King_County,2020-10,23,771,6,0.007782101167315175,1.5,29.858562208104587
0,South_King_County-to-North_King_County,2022-01,23,771,35,0.04539559014267185,1.5909090909090908,32.08187688260455
0,South_King_County-to-North_King_County,2021-08,23,771,35,0.04539559014267185,1.6666666666666667,49.818278848330635
0,South_King_County-to-North_King_County,2020-11,23,771,13,0.016861219195849545,2.7857142857142856,45.832119389641406
0,South_King_County-to-North_King_County,2022-02,23,771,41,0.05317769130998703,1.8358208955223883,29.937822763332218
0,South_King_County-to-North_King_County,2021-04,23,771,70,0.0907911802853437,2.811244979919679,37.62240882689574
0,South_King_County-to-North_King_County,2020-05,23,771,23,0.029831387808041506,,21.37299482825276
0,North_King_County-to-South_King_County,2021-07,24,496,17,0.034274193548387094,,20.52082806471298
0,North_King_County-to-South_King_County,2020-08,24,496,11,0.02217741935483871,1.0,33.37970151125674
0,North_King_County-to-South_King_County,2022-03,24,496,0,0.0,0.0,0.0
0,North_King_County-to-South_King_County,2021-09,24,496,29,0.05846774193548387,,23.095083471777773
0,North_King_County-to-South_King_County,2020-06,24,496,17,0.034274193548387094,1.0625,15.687644659521903
0,North_King_County-to-South_King_County,2021-05,24,496,29,0.05846774193548387,2.6363636363636362,6.795365405824935
0,North_King_County-to-South_King_County,2021-03,24,496,10,0.020161290322580645,0.3157894736842105,2.3586692756663297
0,North_King_County-to-South_King_County,2020-07,24,496,16,0.03225806451612903,1.1228070175438596,17.383363888812276
0,North_King_County-to-South_King_County,2020-02,24,496,8,0.016129032258064516,4.0,21.561493767647676
0,North_King_County-to-South_King_County,2021-10,24,496,21,0.04233870967741935,1.05,27.106450752241727
0,North_King_County-to-South_King_County,2020-04,24,496,14,0.028225806451612902,1.842105263157895,14.167582853945682
0,North_King_County-to-South_King_County,2021-12,24,496,38,0.07661290322580645,0.8837209302325582,9.896641693883339
0,North_King_County-to-South_King_County,2021-06,24,496,22,0.04435483870967742,1.65,10.591384115140581
0,North_King_County-to-South_King_County,2020-12,24,496,9,0.018145161290322582,0.84375,15.181554216504164
0,North_King_County-to-South_King_County,2020-09,24,496,5,0.010080645161290322,,11.832577071309542
0,North_King_County-to-South_King_County,2021-01,24,496,12,0.024193548387096774,1.7142857142857142,12.497628146459173
0,North_King_County-to-South_King_County,2020-03,24,496,43,0.08669354838709678,8.745762711864407,80.78510464861866
0,North_King_County-to-South_King_County,2021-02,24,496,13,0.02620967741935484,1.8571428571428572,13.318813729565292
0,North_King_County-to-South_King_County,2021-11,24,496,24,0.04838709677419355,1.3333333333333333,21.495016033895144
0,North_King_County-to-South_King_County,2020-10,24,496,2,0.004032258064516129,0.4444444444444444,8.836264100945753
0,North_King_County-to-South_King_County,2022-01,24,496,29,0.05846774193548387,,34.77739916415859
0,North_King_County-to-South_King_County,2021-08,24,496,25,0.05040322580645161,5.0,45.53269172817055
0,North_King_County-to-South_King_County,2020-11,24,496,7,0.014112903225806451,0.8235294117647058,12.545618519091828
0,North_King_County-to-South_King_County,2022-02,24,496,28,0.056451612903225805,,25.90362075899701
0,North_King_County-to-South_King_County,2021-04,24,496,44,0.08870967741935484,2.026315789473684,9.751264682521958
0,North_King_County-to-South_King_County,2020-05,24,496,19,0.038306451612903226,1.156521739130435,21.351664692039716
0,South_King_County-to-North_King_County,2021-07,24,676,19,0.028106508875739646,1.5833333333333333,19.38749842930694
0,South_King_County-to-North_King_County,2020-08,24,676,12,0.01775147928994083,1.411764705882353,49.71949621495429
0,South_King_County-to-North_King_County,2022-03,24,676,2,0.0029585798816568047,,286.66378036080124
0,South_King_County-to-North_King_County,2021-09,24,676,34,0.05029585798816568,1.6585365853658536,35.59719780865349
0,South_King_County-to-North_King_County,2020-06,24,676,39,0.057692307692307696,3.295774647887324,75.07406263210774
0,South_King_County-to-North_King_County,2021-05,24,676,64,0.09467455621301775,3.2463768115942027,44.88505438266392
0,South_King_County-to-North_King_County,2021-03,24,676,41,0.060650887573964495,3.9291666666666667,80.27103455371842
0,South_King_County-to-North_King_County,2020-07,24,676,22,0.03254437869822485,1.711111111111111,30.71337898009757
0,South_King_County-to-North_King_County,2020-02,24,676,13,0.019230769230769232,1.2580645161290323,14.282219889628022
0,South_King_County-to-North_King_County,2021-10,24,676,27,0.03994082840236687,,49.043813097531945
0,South_King_County-to-North_King_County,2020-04,24,676,16,0.023668639053254437,1.9047619047619047,29.71448710764791
0,South_King_County-to-North_King_County,2021-12,24,676,72,0.10650887573964497,2.440677966101695,32.26747992328225
0,South_King_County-to-North_King_County,2021-06,24,676,31,0.04585798816568047,2.2962962962962963,38.8937547657413
0,South_King_County-to-North_King_County,2020-12,24,676,12,0.01775147928994083,1.5652173913043477,27.121494917338605
0,South_King_County-to-North_King_County,2020-09,24,676,5,0.0073964497041420114,,34.54402933133727
0,South_King_County-to-North_King_County,2021-01,24,676,13,0.019230769230769232,1.7333333333333334,34.79274335009716
0,South_King_County-to-North_King_County,2020-03,24,676,17,0.02514792899408284,1.9833333333333334,10.844464917166748
0,South_King_County-to-North_King_County,2021-02,24,676,16,0.023668639053254437,2.2857142857142856,39.162646273853184
0,South_King_County-to-North_King_County,2021-11,24,676,28,0.04142011834319527,1.4,41.74193707754453
0,South_King_County-to-North_King_County,2020-10,24,676,4,0.005917159763313609,0.4,16.212698215613
0,South_King_County-to-North_King_County,2022-01,24,676,33,0.04881656804733728,,37.610553577589755
0,South_King_County-to-North_King_County,2021-08,24,676,23,0.034023668639053255,,31.018868726200033
0,South_King_County-to-North_King_County,2020-11,24,676,13,0.019230769230769232,3.0,80.31975340817642
0,South_King_County-to-North_King_County,2022-02,24,676,41,0.060650887573964495,,38.078693928813145
0,South_King_County-to-North_King_County,2021-04,24,676,68,0.10059171597633136,2.738255033557047,40.519551609937665
0,South_King_County-to-North_King_County,2020-05,24,676,6,0.008875739644970414,0.48,7.7935279288598505
0,North_King_County-to-South_King_County,2021-07,25,639,23,0.03599374021909233,,33.888967797475175
0,North_King_County-to-South_King_County,2020-08,25,639,13,0.02034428794992175,1.5294117647058822,32.0848239355186
0,North_King_County-to-South_King_County,2022-03,25,639,1,0.001564945226917058,,37.862689364603696
0,North_King_County-to-South_King_County,2021-09,25,639,27,0.04225352112676056,,21.25778226938815
0,North_King_County-to-South_King_County,2020-06,25,639,12,0.018779342723004695,,10.127620223665954
0,North_King_County-to-South_King_County,2021-05,25,639,48,0.07511737089201878,1.476923076923077,11.683869998947984
0,North_King_County-to-South_King_County,2021-03,25,639,33,0.051643192488262914,1.0819672131147542,6.166727699266909
0,North_King_County-to-South_King_County,2020-07,25,639,16,0.025039123630672927,2.2857142857142856,27.50670854832398
0,North_King_County-to-South_King_County,2020-02,25,639,6,0.009389671361502348,inf,43.700399892381796
0,North_King_County-to-South_King_County,2021-10,25,639,29,0.04538341158059468,1.6111111111111112,35.12708091481707
0,North_King_County-to-South_King_County,2020-04,25,639,24,0.03755868544600939,2.8051948051948052,24.536493750800854
0,North_King_County-to-South_King_County,2021-12,25,639,61,0.09546165884194054,3.2972972972972974,15.988793997140524
0,North_King_County-to-South_King_County,2021-06,25,639,25,0.03912363067292645,0.6329113924050633,11.324510763516088
0,North_King_County-to-South_King_County,2020-12,25,639,18,0.028169014084507043,0.8571428571428571,22.1870195950705
